melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166	melodic_167	melodic_168	melodic_169	melodic_170	melodic_171	melodic_172	melodic_173
1.133609023	-0.3414525801	2.263008879	-1.065151603	0.3319114545	-0.03061427366	0.5558108499	-0.1745352103	-1.156196809	0.2884673274	-1.024853261	-0.8740397413	1.390111266	0.4360753414	-1.084073046	0.9736233963	-0.1145730867	-0.4733312358	0.004863109469	-0.09585687587	0.8888344163	-0.8781321471	0.6608271691	1.142659056	-0.7787008582	1.770596503	0.6984757947	-0.8203912443	0.4137591088	0.007732179626	0.5856313341	0.1526426144	-0.91319941	0.7441325085	0.5124602162	0.06413970699	-0.4797426607	-0.08731547555	0.6952649305	-0.5349343372	-0.7602740766	-1.500005659	2.063084988	-0.6136342415	-0.8145250064	0.4990171949	-0.5513057298	0.0982523954	-0.1330897332	-0.5569250275	0.02097686178	0.8635300611	-0.7967267681	1.02086102	-0.5008631104	0.4407727074	1.075070859	0.4524732807	-1.08732233	0.4571491857	0.4443088607	-0.5469867975	-1.021062465	1.502977861	0.007082375191	0.5702433757	-0.294524121	0.2252098331	0.2265941632	1.487387805	-1.342536272	-0.4646979443	0.5641973399	-0.8953954918	0.5631379178	-0.9063015891	-0.8143322137	0.4779101556	0.07414432369	-0.2522811432	-0.4210430267	0.6644897405	0.3767640544	-1.247677975	0.1306607508	0.1275780707	-0.6564668904	-0.399422011	0.06882757299	-0.03428679753	1.570666063	-0.7412273049	0.683598584	1.057432515	0.3917303363	-0.1859776107	-0.6971943642	0.9478411445	1.815121344	0.08393813922	0.6101553606	-0.6901345957	0.8836792256	-1.583482224	-0.8555405685	-0.2148652574	-1.460877404	-0.3597474903	-0.2905327925	0.6157855538	0.3325969008	-0.6215162891	-1.955200564	-0.6573569299	-0.6566112521	-0.4036134108	-0.9804062062	-0.2315389355	-2.418343364	-0.4855117502	0.5601785448	-0.1765671243	0.3631356416	-1.32087907	-0.3352778765	0.6393013936	0.2086068969	-0.8925665037	0.1904432675	-0.5410395062	-1.769717205	0.3466349894	-0.9935150551	-0.1784080859	-1.248837849	0.4157481902	0.2282538365	0.2735664237	1.117634295	0.7226803848	-0.8512071681	-2.186668059	-0.8102616787	0.3248905435	-0.009734975382	-0.2992606711	0.6013034778	-0.5746638721	0.2916061499	-1.251579706	-1.395739384	0.8897182794	0.7662792801	1.038017812	0.4973775865	-1.183208032	0.02427433738	0.5766011263	-1.343763929	0.8445690426	-1.449318316	-0.0860297106	-0.3860472064	-0.956154545	0.4780868261	-0.1670591419	-0.311952506	1.342716709	-0.1529276206	2.581022533	-0.04344830212	0.1221218046	-0.151022804	0.01730028602
-0.5820887617	-0.08657430824	-0.6188080242	-0.9636708512	0.498501096	0.3962689446	0.3849065495	-0.5397768267	-0.8209473276	0.04184165085	-0.2851347655	-0.4960304186	1.044102126	-0.7651477072	-0.9324558279	-0.2320943569	-1.236687891	-0.817495204	0.2467780092	-0.8503741068	0.8573059719	-0.5528454659	-0.1187487216	1.075037155	-0.630566899	1.532202702	0.5065528329	0.1856556584	-0.2997803613	-0.5913674304	0.9104322753	0.1022763656	-0.06706145956	0.4807825107	0.261976963	-0.7036778081	0.1939842812	-0.5416623103	0.2716750064	0.01467446869	0.5975329662	-1.713519724	-0.1243043325	0.7544372641	-0.6550407527	-0.1668892654	-0.8584336675	0.05060117656	0.01706389803	-0.8179335819	0.383209124	1.231175562	-0.6982018148	1.418018539	0.5838966339	0.3760145429	1.902889344	0.9850423222	-1.1774012	0.8647535613	-0.04612023765	0.2898188804	-1.039476373	0.7172953389	0.6597071507	0.667701992	0.4190031757	-1.855006079	-2.000100786	1.119113351	0.5069990816	-0.02760995418	1.299070408	0.6330294955	0.617649882	-0.4644329297	-0.8182915995	-0.2645751632	-0.5397004649	-0.7841145215	0.4611359413	0.772932545	1.14173388	-0.4750713082	0.2545190057	0.3839863309	1.51250237	1.164253264	-0.5657494693	0.1141503716	-0.9167753293	-0.8747932506	-0.7643732874	1.66739141	-0.09036746801	-0.478917049	-0.7338680006	-0.5698504951	1.127904651	0.6504597886	0.3129171583	0.01878730016	1.410368316	-1.071453994	-0.4842010456	-0.4619786341	-0.7199801482	-0.8698827426	-1.158200326	-0.834650689	-0.188659882	-1.460118619	0.09400540578	-0.2313390292	-1.05510258	1.740040799	-0.9614155652	0.1607919847	-2.980960931	-0.8447649526	0.8902733911	-0.5541666728	1.369192345	-0.9663417645	0.3631712999	-0.8896277914	-1.149869499	0.2022788013	-0.1256807962	2.790813693	-1.498786845	1.440151492	-1.103256868	0.4622153072	-1.301253033	0.08534012426	0.4716305354	0.5361645575	-0.9751196273	-1.066465489	-0.5239659169	-1.103266495	-1.782644488	0.4122124298	0.947029893	-0.4648089848	0.3969835755	-0.1565696423	-0.09696674502	-0.4315285834	0.5243467736	0.2743305519	0.3802894073	0.8973429857	0.6385170826	-1.671409903	0.7470438942	1.398646256	-1.003257801	1.17689437	0.6057327642	-2.09453091	-1.099868803	-0.2429486156	0.06220564754	-2.155228873	-1.432086439	1.298672635	0.7139162841	-0.3832272415	-0.4892994041	-1.028068191	-0.348086112	-1.298668128
1.684042247	-0.3098641532	0.3579339155	-0.247902625	0.5808976237	-0.5690579891	0.03253509621	0.3131340491	-0.5194242533	0.05357060404	0.8769087225	-0.2790229044	1.368311562	1.703239979	-0.5183380187	1.368155542	-1.669831331	-0.8343721425	-0.2950631001	0.6101034051	1.145567509	-1.22369572	0.5895675188	0.2115277684	-0.5175698659	0.8179588037	0.6887868073	-0.2649433427	0.8747250712	-0.4239790475	1.193048302	-0.1443234261	-0.1559765247	0.5941874277	-0.5545292218	-0.06014118261	0.5392094269	-0.7569401755	-0.07815686276	0.05612888843	-0.5993830422	-1.786738817	-1.607131702	0.06083346587	-0.7579055067	-1.784137944	-0.9946166619	1.415999219	0.6174098157	0.9600862185	0.8780873736	0.4899735544	-0.7112158694	0.5363873516	-1.020539948	0.575330669	1.211582956	0.6956584432	-1.616683784	1.22551231	0.1670595635	-0.9794756371	-0.6981164485	0.1118341954	0.5907091069	1.068380738	-0.05144545422	-0.2076503945	-0.2835692515	0.2245868995	-0.5907109774	-0.3002546411	0.7278580215	0.4607616328	0.4048016704	0.0930010726	-1.243913974	0.02728893968	-0.2229601152	-0.2351052296	0.926885125	-0.5186243859	-0.339607334	-0.8308370046	0.5972863076	1.143821901	1.183292888	0.08517763464	0.1914834994	-0.9063402107	-1.936876331	-0.1297912349	0.4508620812	-0.3027194388	0.3677068312	-0.19002763	-0.3719844861	-1.087926337	1.557350151	-0.1950461732	-0.08953961212	1.926165603	0.9850801729	-0.6955021452	-0.5052697256	0.03308855968	-0.4378183055	-0.9231307485	-0.9901197824	0.1497614174	-0.2381603299	-1.083107767	0.6948961273	-2.684511131	0.6730592918	0.37069276	-0.5967866963	0.4779661458	-1.873291779	-0.4689954262	0.9246746169	0.2144763569	0.4579017033	-0.6199626593	0.8736661983	0.2966801701	-1.238713602	0.7953764136	0.5881875904	-0.1435033369	0.06727529686	0.1135776656	-0.7502252694	1.057473826	-1.274053007	0.4238817802	-0.4795651589	0.963480367	-0.8079494329	-0.516639481	0.727971547	0.5335362461	-1.71103543	0.001004791372	1.355154083	0.004565049881	0.4466015407	-0.8915910728	0.9515591994	-0.6465279755	-0.3028501076	-1.557585917	0.206168624	0.5228063671	0.4321856101	-0.6108502994	-0.4131054076	0.4433334859	0.8063202316	-0.1637245229	1.958710506	-1.735521686	-0.05567861517	-0.9019542467	1.327914485	-0.4561177655	-1.091711511	-0.08028730751	-0.5143925341	-0.9602527268	-0.7108628053	-0.1394925689	-0.4388681839	-0.2156705951
-0.9291994073	-0.3325787203	-0.740480513	-0.1887796351	0.3249145863	0.09964168025	0.2001911931	0.3848450801	-0.4399055562	0.1544621291	-0.8441784448	0.1879486266	1.5207823	2.452702362	-0.372384753	1.917023167	0.05910137171	-1.212959964	-0.0364937229	0.2632317208	0.9953934602	-0.9156690009	0.4474397758	0.1408809093	-0.7550399218	0.6359067058	0.9199264855	-0.548654581	-0.8874371569	-0.3517788367	1.033147757	0.7796850477	-0.5645591896	0.4940860434	-0.5529038511	0.5417613417	-0.6147263591	0.2387048168	0.1046633334	0.7343363526	0.1887141541	-1.886970749	0.5991626789	-0.9451053306	-0.708476242	-0.02150158588	-0.719346885	2.079212797	0.4032071143	0.06580839067	1.273231416	0.1985025233	-0.954858282	0.7160780203	0.7091342977	-0.6430478691	0.8131251983	0.2180744789	-1.514227338	1.600002084	-2.342168346	-0.1378366409	-1.027088206	-0.04581260757	0.3540181102	0.7201533364	0.1788339343	2.124504533	1.452887808	-1.418606144	-1.134485701	0.1627691595	0.1677677469	1.004786772	0.4184302742	-0.3509577364	-0.3923901727	0.1965982117	0.7433348202	-0.4655575887	-0.3758050933	1.075908311	1.133511369	-0.4938189601	1.165332083	1.199278809	-0.326916402	-0.2665720004	0.4409905802	-1.099387832	-0.477874261	-1.582154794	-0.1059746554	-1.160620397	0.6800970137	0.53195872	0.8570555741	-1.517905174	-0.5470538867	0.5579568636	0.07368852462	-1.011883494	0.9887115878	0.2551634601	-0.3137069508	-0.4588053275	-0.9449670073	0.7981658041	0.2389270514	0.3256690602	0.208010385	0.2351073524	-0.7998247224	-0.5406876408	0.6086232987	-0.3103198826	1.407095723	0.2397574203	-1.252086484	0.1129629371	0.1544211762	0.08468615763	0.7335914224	-1.160756528	0.5002192037	1.603451331	-0.1208027112	0.5214614046	0.5913107629	-1.461560052	-0.0543011653	-0.3822195886	-0.2752156621	-0.2303650088	0.7298705153	0.4439272909	-0.6529396327	2.43323709	-0.1559630068	-0.8604766826	0.6696149632	0.07980288893	-1.702281202	0.7224620444	0.305070146	-0.3007648417	0.6241793105	-0.5511535699	0.6649512247	-0.3101501169	0.1304474979	0.6197659823	0.6492905261	0.9513997008	-0.07924201529	-0.7903794912	-0.7550574401	-0.01333482955	-0.3909686299	-0.7502159144	0.3846620427	-0.5466000746	0.8019609601	-0.4849847719	0.00625437857	-0.1899773675	-0.4976757047	1.318308815	-0.7803868705	1.067296722	-0.1078569577	-0.7374880825	-1.715967226	0.2874524708
0.7417920089	-0.3520004164	-0.2960120573	-0.5089024439	-0.01394883368	-1.061796041	0.2661039578	-0.9311678833	-0.6563133961	0.3649613368	1.454487153	0.1180091642	1.333658599	0.9969690323	0.0555654356	0.7246771111	0.4736711408	-0.8626223567	-0.208875356	0.4710515079	0.6991105709	1.270090238	0.1819061366	0.2373130612	-1.037001254	1.358121141	0.680098523	-1.128397501	1.719723657	-0.2642497364	1.723848495	1.09789774	-0.1280048692	-0.1792524304	-0.6015374752	-0.2191098717	-0.2230567624	0.5588575404	0.2618108076	0.1419518222	2.781802245	-1.674557919	-0.01931126291	-0.6061785041	-0.9842758059	1.244914778	-0.2510186927	2.314093422	1.296428258	-0.3502595895	1.418606572	0.1205862995	-0.2837441484	-0.8120374179	-1.058304348	-0.3442749518	2.320962015	-0.271347769	-0.4090476327	1.920910027	0.9090920519	0.3772151198	-0.2754295751	0.3129348259	0.398625328	1.138355645	0.02659538721	0.1718817961	0.1213139669	0.03653966111	-0.5411219973	0.7114707769	-0.08943815385	-0.02146069356	0.6042452093	0.348410895	-0.01111197828	-0.3300788024	-0.583471657	-1.04184417	0.0660001449	-1.02913949	-0.5350161739	-0.2852390688	0.005307802682	-1.468666571	-0.9807124294	-1.134160169	0.5158249446	0.7558129738	1.496409539	0.9250466951	-0.8255041948	0.1788238026	0.4419144137	0.07624492763	0.2077476587	0.6212004711	-0.4943466322	1.333403833	0.178722106	-1.173278686	1.167509393	0.2178198424	-2.17837031	-1.864060049	-0.2909261894	0.3153714681	-0.01403062466	1.572052547	1.005903112	0.2414090387	-1.208881088	0.4110398846	-1.201804956	0.7992333539	3.185306584	0.4701074252	-0.8927701899	0.002001442379	-0.2111491909	-1.337037593	0.8379131657	-0.6748716385	0.4537546376	0.05929013073	0.8576184925	-0.06200952598	-0.5275652436	-0.4160137482	-0.221961529	-0.4250410285	-0.08990559883	-0.1561187084	0.2883982421	-0.6700956991	0.4283943315	1.629085022	0.01652134325	-0.005524768941	0.4856654574	-0.1798266635	-0.3480961684	-0.8054619331	-0.6123346006	0.1353507597	0.05422314373	0.1681577299	1.320476911	0.5271858287	-0.4533037257	-0.1460288982	0.8481951046	0.003151243671	0.8436727315	0.2244155535	0.3468314089	0.7419194198	-0.9448509584	-0.193465707	0.6031260264	-0.2288282062	-0.3121059515	0.255612902	-1.274912113	-0.2584898065	-0.4387849114	0.8892795425	-0.8501210001	0.9489730843	-0.7618217755	-1.264452016	-1.568513436	0.8185578372
-0.4710891217	-0.2893896405	1.500567222	-0.1963879237	0.6783502344	1.385290492	0.6245798125	-1.083237059	-0.9318767284	0.4585762086	-0.8426729344	-0.3670913059	1.514621374	1.067493963	0.3665429877	0.528742993	-0.8517053559	-0.7259417132	0.06069325307	-0.3982866715	0.1968144328	-1.111455194	0.0484041807	-0.2255401743	-0.4080791761	1.109739031	0.8276440764	-1.22647838	-1.107434137	0.743457906	1.406278556	1.144074084	0.1815481216	-1.429795558	-0.5758823212	-0.7263323164	0.4865484145	-0.9039811185	0.1132693835	0.3260675049	-0.4882714106	-1.955696198	-1.480464264	-0.2993716005	-0.8009810917	1.314335771	-0.2610617634	1.754788556	1.930911174	0.6661797468	0.4530811776	0.6137126749	-0.1905124725	-2.836883391	0.5916159216	1.836694594	1.434917975	-0.1679142121	0.1159520121	1.838634998	-0.4846265846	-0.1749379891	0.09423144249	-0.04357271268	0.2348719443	0.9341547628	0.4241136779	0.4197870545	0.5307961035	0.3404055138	0.541325895	0.738378387	0.5855867029	-0.3979175783	0.8994617042	0.9626462666	0.4038671772	-0.2663099565	0.5026348188	-0.9789839254	-0.8828557178	-0.6030168859	-0.2038651792	-0.5411501469	-0.7338204609	-1.402428206	-0.200655451	0.01967721652	0.06635176657	-0.001673311148	-0.9084815801	1.984697913	-0.1318247445	0.9248613315	-0.08629080644	-0.6187365728	1.2100427	0.3376835602	-0.4733289562	1.243543518	-0.218514331	0.8953141709	1.611771951	-0.9642528253	0.5121794279	0.171541764	0.640776741	-0.2825471404	0.05466359388	-0.07684179336	1.219307202	1.148053998	0.7187824668	1.115790155	0.4749631236	1.010317948	-0.08686726549	-0.1036076968	-0.796422004	-0.5859017315	-0.4468833275	-0.4099503445	1.146109169	-0.4953953157	0.4614186071	0.07504243584	0.2716859108	-0.606410178	-0.7386570625	0.6489505953	-1.053938897	-0.9285461034	-0.5639968064	-0.5133328953	0.3076479167	-0.4235689839	0.5201554241	-0.7732276483	-0.6955602332	-0.4654626034	0.8219802936	1.033217893	0.7356279107	-0.341977114	0.5978411638	-0.04992101167	-0.1486235328	1.002846778	0.3283090774	0.7769732572	-0.8350546898	-0.3544872491	0.2224497075	0.5151901897	0.6962713168	0.8091773196	0.680194588	0.7916421891	-1.728532907	-0.5248827891	-0.473733338	-1.542997868	-0.7835154142	0.2409110201	-0.3486974796	-0.7944198603	-1.1855026	-0.1341074702	-0.5652541206	0.7859806558	-0.06655785136	-0.8058884701	-0.8656099823	-0.2534024845
-0.1658446209	-0.4489803597	-1.059254746	0.08915617467	0.5124060479	-0.6680869545	0.4806509242	-0.6278777283	-0.7755884482	-0.1092988852	-0.06595858213	-0.270347187	1.472621387	1.099060301	0.3338755707	0.9222948936	-0.3232308516	-0.9099912585	-0.1466905021	0.6289189465	-0.07752413103	0.6916474185	-0.01861617862	0.8343698451	-0.6516545356	1.396246424	0.6273485661	0.4078425315	-0.2778082312	1.456163235	0.8784321801	0.8633717593	-0.1444297066	-1.816603444	-0.5906988196	0.0814893554	-0.1000806529	-0.8346041937	0.2760544279	0.4546965454	0.6068054463	-1.976162807	-1.162669064	0.28331316	-0.3543357816	1.060441443	-0.5118310248	1.360686286	2.336103856	1.362512502	0.1008152157	0.6098241596	-0.2151574114	-0.7573410682	1.304295665	1.597355994	-0.03259212134	-0.1642190399	0.4454421121	2.231542499	-0.2973890309	1.045735367	-0.2576254955	0.2666160036	-0.09936205978	1.092710203	0.542439233	-1.38120883	-0.4945217616	0.3081214667	-1.386310075	0.3862337313	1.122870872	-0.9458600307	0.8528183827	0.1084081989	-1.76418241	0.1971802723	-0.2929813487	-1.086056622	-0.3214982554	-1.235215425	-0.8931501426	-0.2631742996	-0.5805610792	1.242205033	-0.5298283275	-0.4350403626	-0.110415765	1.179367466	-2.131761163	-0.6311155529	-1.185860072	0.4726566503	0.1612111015	-0.2141334719	0.5344192668	-1.122328911	1.043469913	0.4037735053	0.6702781324	-0.8158109879	1.510170808	-0.7128850595	-1.26775262	1.551286548	0.8077759045	1.774725238	0.9837586911	-0.1256306107	0.6932809823	2.574264286	0.3373359206	0.477335687	0.1591132189	-0.3433550148	-0.9699597154	-0.109781048	-1.289083069	-0.8001666209	-1.400199443	0.3558503766	0.7164659785	-1.850700425	0.1061013033	-0.005190030752	0.8160217634	-0.5254947717	-0.6377033451	0.2096744516	-1.508620257	-0.8837932272	-0.7411979799	-0.7609198992	0.4179630013	0.2634655752	-1.336604031	0.3908823268	1.778024565	-1.151084454	1.308451189	0.3200125422	1.474233201	-0.1164837564	-0.2876776491	0.2929266115	-0.5253142166	0.9036043204	-0.5804520252	0.1936611031	0.06991031159	-0.06328287416	0.5471012715	0.4679346882	-0.5112545483	0.49076587	1.734545074	0.5958333448	-1.685636548	-0.3140488708	-2.621964774	-1.017898405	-1.552484008	-0.5145124841	-1.669552046	-2.21476199	0.09252480391	-0.1053697876	0.1470898631	1.31501269	-0.8295983242	0.5116898956	-1.014962894	-0.6891946655
1.10378295	-0.2790190909	2.043549574	-0.3689129988	0.05819828736	0.3403303081	1.38982961	0.6807625978	-1.178629793	0.1825394835	-0.8582896444	-0.9438187484	1.679656452	0.9121733724	0.660942176	0.7131136546	-0.3206408941	-0.5358087612	-0.02635620054	1.736790991	-0.4194221061	-0.827098328	0.8195659677	0.6178592839	-1.439590717	0.6400830519	0.1385632136	-0.9434026603	-0.31918457	2.255845182	1.690872587	0.8086587397	-0.003921069368	-0.6097579286	-0.1560287734	1.804690284	-0.3682541249	-0.8546683088	0.3284367331	-1.027041458	-0.7012690042	-1.679396017	4.13345988	-0.9514419885	-1.336827945	-0.1918624264	-0.1389044141	1.898611683	2.031143044	-0.3666374004	-0.3942211253	0.8513090484	0.274961885	0.7782509645	-0.4018983578	1.773542698	-0.7549537716	-0.141752709	0.6170416848	2.135229706	0.8295647689	-0.1269026464	-0.9830928994	0.9385614061	-0.3633412613	1.054278067	0.8759472561	-0.1271461694	0.5127019822	1.494508692	-1.57088535	0.4513114541	0.815874333	-1.406479626	1.925225749	-0.6992604724	-0.6824465543	0.06854958353	0.2329719029	-0.3102980253	-0.8656191223	0.6177945524	0.3791020661	-0.3230426511	-0.9448937084	1.208827942	-1.133149499	-2.005822548	0.6237932493	-1.40108132	1.448635071	0.5131548953	-0.8554303772	1.371401297	0.1214837992	-0.6198338319	0.06700240897	1.142733392	1.316506542	0.002168115287	0.6681408569	-0.8098909447	0.4569080878	0.1027721079	-0.6868449655	0.1150455363	0.9113853698	0.3409461943	-1.018829265	-0.5352874325	1.619484541	0.1271395356	-1.006215243	-1.199238502	-0.4377330437	-1.699719875	-0.6407823176	-0.942689373	-2.49830155	-1.207142873	-1.319319308	0.9351862075	-0.3789932448	-1.209372869	0.2617780843	-0.1505765381	-0.1331751484	-1.768826142	1.215181212	-0.05571955998	-1.081295711	4.390115087	-0.8914555659	-0.7170228377	0.3515175626	-0.2799947708	-2.797427064	-0.2537962739	0.523940822	-0.1994500388	1.538626493	-1.226602515	0.8691197068	-0.8095230895	0.02259048509	1.377662612	0.1800094666	0.6908168418	0.5726724698	0.01532638227	-1.720791532	0.8088380211	1.724742817	0.5403466162	-0.3266143946	-0.0820423616	1.259589919	-1.274765987	-1.730900624	0.1604867713	-0.5921524647	0.8506659895	-1.095304128	-0.7265737609	-1.467338934	-0.1062618695	-0.4825695802	0.273692114	-0.2296915893	2.075868554	0.01151024938	0.9515970232	-0.2093541057	0.4804490107
-0.415792587	-0.4292741387	-0.9034172632	-0.1617877172	-0.1644960772	0.2656440342	1.099610016	-0.4593902512	-1.086405582	0.76465402	-0.2077827763	0.2948916213	1.985598173	0.2433500093	0.7654310483	-0.07146421334	0.336618122	-0.06824368141	-0.05069370558	-0.4531826454	-1.109071857	-0.08352512002	-0.07294615212	0.02251477789	-1.708899511	0.9024828195	0.08870257022	-1.054599758	-0.1799867133	2.056860414	2.651078648	0.7276172826	1.807003523	-0.3456947154	-0.5194513692	0.74223825	-0.4338431509	0.1468081115	-0.165692832	-0.1676389143	0.9164861512	-0.2969829318	2.60826042	0.4873855277	-1.795554041	0.5004621485	0.2099032848	1.552376686	2.791419267	-0.9731239182	0.2129795785	0.8472050532	0.1531234342	1.966130677	1.349309251	-1.396523909	0.3232562285	-0.3459093519	0.6101933776	2.051600302	-1.729383835	1.421611661	-1.001939791	0.8876898259	-0.3283284357	1.32559824	0.6400728088	-1.008022591	-1.955759983	1.776497105	0.5163608439	0.5077689194	0.6904071854	0.5500296459	1.744277243	-0.7629070997	0.4125849479	-1.167173081	0.1199326303	-0.5463099793	1.352445846	2.028248456	2.157915119	-0.02577627799	-0.6137990468	2.630549228	0.1432561549	-0.7360210816	0.5232648831	-1.896009553	-0.1555743312	0.5280853385	-0.8062338622	-1.084044442	-0.004372922873	-0.7777992332	-0.1003516009	0.2217680747	0.4568291079	0.4406067811	0.3454484469	-1.655702902	0.3830694958	0.5903214739	-0.8082908834	-1.124447714	1.648624623	-0.7091151534	-0.4780086028	-0.3265384254	1.177753633	-0.9466436377	-1.301479015	-1.637759015	-0.5539456302	-0.683654444	0.0155875856	-0.3851381664	-2.338980947	0.8964683501	-0.7979180837	-0.6064907372	0.07461873001	0.9994361275	1.039809375	-1.032753975	-1.131349986	-1.10810794	0.6394025208	-0.6156891336	-0.2709415119	2.296785307	0.0234809297	-0.4150096199	-0.3637078514	0.2956756993	0.706626281	0.1825465237	0.4177226009	-0.9198215228	2.132370875	1.460154114	-0.7008560975	2.117669726	0.2439719608	2.547334754	0.5330518144	1.483006123	0.4261447719	0.008975940422	0.9109451066	-0.6903478524	2.039750036	0.5807696641	0.09538078056	-0.9307517562	1.510490435	-2.289654319	0.6598565537	0.471509386	2.760674879	0.8007703846	0.3671156735	1.40832863	-2.660015997	-0.127379953	-0.4297146323	1.240014689	0.001106875012	1.497344529	0.2384411048	0.3905118149	-1.841743899	-0.3953063674
0.2694874375	-0.1234194498	-0.4347201042	0.2384089773	0.5560114151	-0.8325334321	0.2015237354	-0.8979020184	-0.4887356093	0.6229356333	0.4819684828	0.3594088472	2.068663301	0.3189348431	0.6446749077	-0.3365280546	-0.006157358686	0.352684612	-0.2881673794	0.1972308203	-0.571652216	0.08587299447	0.1299129453	-0.3016228925	-1.229945966	1.241476609	0.1784035704	-0.9355000012	0.6637933238	1.344851172	2.719867787	0.8693035949	1.75823104	0.4723301379	-0.5589548482	-0.1468629308	0.4395323123	-0.2258771469	-0.2928700773	0.2374491449	1.929750507	0.879273898	-1.482984126	1.173956299	-0.6692264054	0.01328004894	0.2784228975	1.474858565	3.520448629	0.2680239597	1.291469263	0.3529552613	0.08004622667	-0.001828736092	-0.6247748744	-0.6662729511	1.169768154	-0.5001070594	0.658649158	1.934783364	0.3371866574	0.3670648794	0.03267005488	0.6933585724	-1.138935617	0.8655774099	1.355752103	0.04205596794	-0.02193867367	0.4453106456	-0.1783492902	0.6787878237	0.5354193224	-0.9624206781	0.8636607662	1.803239229	0.2879886479	-0.8275821996	-1.294950854	-0.0395944231	1.564545945	-0.08475763454	-0.6911149162	0.04071962018	-0.490757866	-1.145135184	-0.9999949294	-1.704165618	-0.8237082973	0.1783578334	-0.6524357984	2.058971443	-0.1387123119	1.424170757	-0.3022194609	-0.05664257461	0.1882556215	0.7283774464	-0.7617573344	0.4028699172	0.1323641931	-1.123857073	1.368481298	0.5373855237	-0.4638335375	-0.7280788879	2.17426968	-0.7000599484	1.06952431	-0.04615141196	1.467479724	0.8721714373	-0.5808974722	-0.686843471	-0.5640705845	0.6105503698	0.6149083098	0.6960824146	-0.1591478141	0.8736295122	0.5560618849	-2.671136989	0.4429841759	0.7395368098	1.194124632	-2.708420024	-0.0569990473	-1.127851225	-1.34414039	0.7633060438	-0.5929418966	-1.379140871	0.527596233	0.338389006	-1.643292883	-0.1969205179	2.361869686	0.006036648701	1.029973036	0.5529082518	1.68335966	3.123750038	-0.02198030437	1.167010433	0.3988325219	0.6257200814	-0.3588306173	1.68620601	-0.9771211795	-0.7604074538	-0.01935099005	-0.01639781667	0.7417880094	1.476508207	1.467657105	-0.5951733667	0.8586971635	1.206406342	1.870252131	0.3273049311	0.9225552454	-0.6371313589	0.4135458192	1.701340722	-0.706216231	-0.9237982296	1.088492977	0.1393866334	0.4693636647	1.403034936	-0.1109934273	0.704509743	-0.5445179548	0.5772953768
