melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166	melodic_167	melodic_168	melodic_169	melodic_170	melodic_171	melodic_172	melodic_173	melodic_174	melodic_175	melodic_176
-0.7544376592	0.2910346599	-0.9392654345	0.1258836543	0.5185699954	-0.4020847321	-1.07670955	-0.4484352369	1.669359315	1.873208962	-0.2537249577	-0.8024880372	-0.8014991743	-0.1674045082	0.2253839265	-0.6824611073	0.5524433885	1.937887012	1.05986865	-0.297905981	-0.7627691047	-0.5622049247	-0.1534269748	-0.3668585578	0.3306416791	-0.6184659668	-0.1799881858	-1.451639262	-0.9878599071	0.5930434789	1.547247133	-0.380609017	-1.44521862	-0.2965763279	0.3723233442	-0.6720803826	-0.1933046242	0.3477965444	-1.325108928	-0.3812281755	-0.1623397793	-0.1853212373	0.09065729933	-0.1608721894	-0.711677397	1.283006565	-1.174881127	0.7639268069	0.8708156144	0.6377497417	1.071111651	1.831119927	-0.7544091294	-0.5475652248	0.04982880688	-0.2170587629	-1.007605127	-0.4700148256	0.1122788765	0.3444273948	1.236361245	0.4100494381	-0.01840013378	2.278353917	0.6404574971	-0.5320194555	-0.8354386175	-0.5182950651	-0.4390305	-0.8588881258	-1.544154436	0.02140668359	-0.2035493306	0.4617388193	0.8807668834	-1.443544764	0.3143007169	1.393160903	-0.00383020646	-1.14328976	-0.2825420802	-0.04799509206	0.4874246474	-0.4761471727	0.5314100566	-1.12643142	0.7670982682	-1.065694993	0.7442712892	-0.0995588955	1.071817154	-1.601281647	0.689253829	-0.7228622192	0.678498189	0.4268428243	-0.8648896601	0.367464815	0.9934851433	0.6872029057	0.6763300859	0.5866158451	0.7803892592	0.0282963997	-0.3065026294	-1.537535695	-1.041728118	-0.4532570278	-0.581700991	-0.04486703887	-1.00024955	-1.971977964	-1.140972114	0.6158673407	-0.1285919506	0.2742265472	-0.8892475623	-0.1528079866	-0.4467167655	1.410149382	1.475204129	0.8136789007	0.8422641838	0.9725682466	-0.8940938552	-0.5939630715	-0.8031782733	0.1942569179	1.388249371	0.9625748299	1.337893097	1.53502904	-1.231441334	0.6215681447	0.5806441962	2.309175274e-05	0.8337660683	0.7647293936	-1.427862717	-0.09320413426	-0.287117525	0.9771774092	-0.08494540572	-0.09295383176	-0.569988539	1.231881618	2.407541038	-0.95490463	-0.5152050249	-0.2681404919	0.582451406	0.07457831868	-1.264620918	-0.1671990483	0.7499873808	-1.054492644	-0.3175678486	-1.363782455	1.604832715	0.968002896	-1.457130635	-0.3414489297	-1.002801744	-0.1364730427	0.7804533638	-0.05687097706	-0.8965047754	-1.061378943	-0.03629359606	-0.3973921656	2.128347529	-0.4977630155	1.045556825	-0.3827618898	0.6426318418	0.7943424467	-0.7097512737
-1.175039753	0.3953266702	-0.4950214801	0.5367807063	0.8826067939	-0.2775790783	-0.444848363	-0.2204577025	1.396705791	0.178553796	-0.453906438	-0.3678972687	-1.300334571	-0.6220113844	-0.9630796292	0.4522362765	0.06193705595	1.017633411	0.3502581992	0.4519837324	-1.968031144	-0.5952827832	-0.2893910042	-0.5687401039	0.7922149269	-0.1573177003	0.591411924	0.1549604661	-1.315114736	-1.001316563	2.003618487	1.463490756	-0.6523113372	-0.04892354703	-1.202893715	-0.06416209536	-0.1557731516	-0.2547362573	-1.068105857	-1.123056682	-1.191439584	1.571446439	-0.758032867	-0.05496040936	-0.4146939564	-0.7059405942	-0.6270257724	0.4422585145	0.8611141137	1.250589615	0.3412242108	0.6868482592	0.8311850728	-0.3873328713	0.9349982191	0.2352898127	0.7018553776	2.079355827	0.5409410493	2.790669638	1.686571441	-0.2142733612	1.078085597	0.8638106087	-0.6185118028	0.5931591804	-0.5507614561	-1.174657944	-0.1528661464	-0.705772829	-1.90745119	-0.8120990531	0.1103107052	-0.282652314	-1.651341376	-0.5859944578	0.9661543913	1.008282746	-1.200502932	-0.9332754522	0.2474915065	-0.6994061494	1.143056339	0.7877604087	1.435404748	0.224652793	-0.1614234816	-0.01681617456	0.3197898654	-1.496031608	0.5968304143	-0.8464453958	-0.9614921757	-0.979043988	0.9282250622	-0.3453106785	2.499559748	0.04770000447	-1.099269449	-0.6057765949	0.6828083363	0.5144850294	0.4878949816	-1.143184151	-0.7700111642	-1.200264629	-0.2383056392	0.4156428708	0.3102273873	-0.08977500055	-0.01462239878	-1.085710663	-0.2887766994	1.574628838	0.08250904572	0.1269768004	1.125392316	-0.1928460544	-0.8313694416	-0.2449643079	0.8759928361	1.373202302	0.7864091702	2.383421872	1.480836365	-0.4877370828	-0.3202538083	0.2740968196	1.762279694	0.224709489	0.6936674475	0.8981636077	-0.6649888478	1.840958792	0.1037736561	0.1798086573	-1.242042305	1.883083855	-1.433291029	-0.9951719581	-0.4813510821	-0.7799609748	-0.6779162516	0.8621545762	-0.3378412813	0.9621915489	0.6404991312	-0.6991382668	0.4676967164	1.13877206	1.097958741	-1.152351499	-0.8270791752	-1.678121209	0.6980004018	-0.9132052898	-1.380511052	-0.1170252428	1.639052864	0.7965506196	-1.764316095	0.02181097173	-0.3034650812	0.5592924086	0.4006253373	-0.4734513757	-0.7744278585	0.6878105756	0.1965188434	0.2689162504	0.644602568	-0.8285819664	1.860912707	-0.2927007097	1.093586707	-0.2855710295	-1.186560318
-1.137923247	0.3392117773	-0.09410592749	0.8253333904	1.652187065	0.3111552962	-0.01828933434	0.02063318215	0.9431322132	-1.369049538	0.5988593166	1.192150865	0.4919920792	-0.8056485176	-0.3477560596	1.047059087	-0.1641344618	0.02625852885	1.17825191	1.252557831	-0.8603195989	0.904271112	-0.2443444576	-0.1290672359	1.174657343	1.123738214	1.627055919	0.5386224722	-0.1871746373	-0.7738353281	0.5063648911	0.1707940092	-0.7884328122	0.2425500497	-0.3470257262	1.052516123	-0.1811407602	0.6572359449	-0.1110035658	-0.3432981108	-0.6296933386	1.652600556	-0.4900996603	-0.5096440562	0.4553314604	-0.465286901	-0.6141660856	0.9694792936	1.092734268	2.257959712	1.499135063	-0.8123435969	-1.406172563	-0.2701040225	2.300331727	0.1586877579	1.115271903	-0.7401896086	-0.1319286387	2.006256663	1.402770099	-0.1958641269	0.5711109102	-0.6636888089	-0.4788724474	-0.07847222809	-0.1236204936	-0.5451129418	1.220118987	-0.02642995148	-0.2908259635	0.5145568267	1.581668365	-0.4618522103	-1.642537515	2.06781545	1.150784755	0.8020251552	-0.616875705	0.1044554917	1.290315122	-0.2913328436	1.184874847	0.5163935147	2.517496531	0.7198336056	0.02066080469	0.2060972391	0.5756562271	-0.4253507727	-0.2285133856	-1.08644194	-1.139464499	-0.8770359965	1.020914495	0.3448720238	-0.3122037137	1.413854334	-0.1088624154	-1.335640344	0.7736912836	0.04468945812	-0.5277348806	-1.085516611	-0.527526835	-0.5579925314	0.5381363276	1.524573858	0.1707328258	-0.1982049531	-0.09107079625	-0.1745706474	0.9991178456	2.144887152	0.957671558	-1.850248056	1.88857781	-0.06517328862	0.2219348291	0.002167750336	1.989366557	0.2173438502	-0.373681616	2.545861298	1.227209884	-0.456747025	-0.08201276871	0.2151036621	0.9319133358	-0.9132036733	0.9527768057	-0.1370378648	-0.8524728958	2.213961827	0.2771293631	0.4429645274	-0.2726828448	2.788634481	-0.5975251917	-1.186914663	0.1093329142	-0.996716262	1.55474653	0.9791688117	-0.04731387987	0.9475676695	0.008728166612	0.5245865125	-0.455436895	1.342970018	1.92802368	-0.8687521814	-0.5829807582	-1.838124196	1.133085295	0.4123333056	-0.73862808	-1.669868966	0.669023769	0.4706334029	-0.4606782536	0.6069055447	0.6862855616	0.07095859781	0.3708496634	0.7571979276	0.4335375336	0.8248076971	0.8063782412	0.4487885997	0.1420610479	1.100868211	1.365380115	1.629782087	-0.1265503998	0.08277888704	-1.601661348
0.120947447	0.3431713492	-0.5254774936	0.4828707471	1.772470685	0.6184977612	-1.231176631	-0.2779813892	1.696336129	-0.9571229935	1.255473257	-1.412008422	2.177743803	-0.7952570551	-0.1273233295	-0.1535623818	-0.2309606638	-1.528174792	0.9251080242	0.7576744879	0.6754139459	1.42610192	-0.05484279491	0.5115950635	1.718933394	1.767681581	0.1774876511	-0.8299355383	0.5862291452	-0.3104159073	0.4906990505	0.2615900113	-1.431630921	0.05013807641	-0.04240819026	-0.9462906639	-0.03752546761	0.7258117593	0.6742067239	1.070742895	1.411403706	0.2154946512	0.3156159443	-1.440355269	0.5666324214	-0.7753735763	-0.7959665126	2.14274135	1.458335403	1.350070044	1.247828939	-1.185141538	-1.105796425	0.4861811594	1.965425269	-0.0128261357	0.2813743322	-0.3334063426	-0.07180470276	0.4199958156	0.2640102223	0.3959347322	-0.4553109245	-0.485052215	0.04773847785	-1.051775325	-0.4417276607	0.0478948915	1.84749956	0.1720235165	2.223128547	1.586915004	0.9826399	0.7733867313	-0.8180699803	0.6757659263	-0.2122161163	0.2251570826	1.029113171	1.312984114	1.133325479	-0.3081064278	1.025323282	-0.8729165562	1.743348938	-0.5613440592	0.4195563792	0.06751903847	0.6820685374	0.8180222938	0.6903093916	-0.8616297529	0.4245127414	-0.5499915385	1.783145068	0.2931730131	-0.2036245457	0.8823921517	-0.2669365393	0.06990434391	-0.7637039128	0.1118670413	0.7928191819	-0.9844866525	0.2465877176	-0.04920233041	-0.03034744334	1.434484488	0.07856924464	1.267446266	-1.226006084	0.978561928	1.121615015	-0.1602725361	1.751142414	-0.06333882047	-0.1388318274	-0.1620965462	-0.1175609516	0.5639417985	2.245815046	2.488287914	-0.136547155	1.252970503	0.09522917985	-0.8014816266	-0.6357501553	1.761498839	0.09128636567	1.054511539	1.202933086	1.595968423	-0.616133359	2.499945398	-0.1686416366	0.9833854169	1.710649269	-0.8355191812	1.077181171	-0.4672364155	0.3135239012	0.3920974967	1.365529728	0.5432810195	0.1805042483	1.11327793	-0.8618487313	0.6624638525	-1.609553648	1.120118445	0.2633535636	-1.23624027	-0.397847716	-0.7283601833	0.3091336022	1.324690989	-0.5022363158	-1.482099425	1.672842458	1.153616997	0.5777954927	0.6270807406	0.9509006875	0.5064251063	1.190273395	0.821768079	-0.7770005588	1.189378563	0.5958396035	1.323635193	0.95845619	0.1909043879	-0.0690547701	0.7490166786	0.1841489335	-0.4957126033	-0.9049074262
1.740772419	0.3965020377	-0.9679327841	0.88268005	1.138258264	0.4554784595	-1.034437593	-0.03220779156	2.026760683	0.3378231757	-0.14841877	-1.346045162	-0.04353786419	-1.044071948	-0.4060823467	-0.7660131269	-0.5464036868	-0.7444754503	0.5851956761	-0.1057017449	1.872129175	0.8361434277	0.1607628574	0.04701647724	2.055446808	0.539041407	-1.611387826	-0.6634985189	-0.04250692509	0.1295725604	1.005322623	0.4375873972	-0.7957810385	0.4256932841	-1.208935427	1.861151414	-0.1599706465	-0.6479921049	0.9684016983	1.016604946	0.1032697976	-0.1726324356	0.8707166481	-1.572015509	-0.06175784582	-0.906097674	-0.2878873295	1.356395446	-0.8886820319	-0.3949777836	0.6724001996	-0.7603166442	-0.2689425238	1.644153958	0.3072129795	-0.4392960308	-0.07167591331	0.8867826113	0.474246817	1.619850133	-0.7010601558	1.429766138	-1.043382171	0.839311744	-0.1860253739	-1.393161731	-0.8686983042	-0.1602608972	0.9533121281	1.062472971	1.749330562	1.655282483	-0.2249570871	0.9597000728	0.6635643982	0.5919560646	-0.2094510556	-0.9660484968	1.036986901	-0.4728397989	0.08371338234	-1.315432912	-0.2069667492	-1.003593388	-1.034493512	-0.6629954259	-0.5409837057	0.611743657	0.3145281279	0.4776929941	0.6726448396	-0.1214371825	0.6629330785	-0.8155672335	1.616188932	-0.8691002429	-0.2888830024	1.023634791	-0.05948954844	0.412582929	-0.09618191192	0.08593609844	1.252930903	-1.667850909	-0.5715680311	0.2042577437	-0.6424216082	0.590878641	0.162552162	0.5106790662	-0.9078763941	0.9249487926	-0.1466323582	0.9305392555	1.973250999	0.9732496343	0.1928282877	0.3260342313	-1.124273899	0.2729551887	1.500574504	0.9050548809	1.781862058	-0.0939251666	-1.366050383	0.08828633189	-0.427272465	1.265199217	0.58194968	1.320546045	2.380775999	-0.3645142191	0.1969551832	1.944699253	0.002947462049	-0.4594833427	-0.2422930307	2.208977813	1.122304773	-0.693976804	0.7682835783	0.7627047899	0.1152917714	0.4542181612	0.2789838793	0.8434372813	-1.817768522	0.05639519961	-1.522403748	1.420759117	0.05860248777	-1.13594751	-0.1084697771	-1.434035864	0.6893976773	-0.564003395	-0.6242532158	0.3798324753	1.468126499	1.053860874	-1.009054444	0.1855817602	0.4479021099	0.3830402329	-0.1627820342	0.7616289566	-1.346003346	0.9629259327	-0.3919091124	0.01809164472	1.403478941	-0.5691091302	-0.5196927413	-0.5147147124	0.7392103968	0.1067165873	-0.4695661924
0.2871233224	0.6431350862	-0.8727509621	0.8016064807	2.124473879	0.6794456154	-0.090901458	0.6499125278	1.203914248	0.7667628027	-1.22502732	1.755700254	-0.683307276	-1.214530155	-0.3172816479	-0.07713128504	-0.8746928224	-0.828459861	0.2711867518	-0.8903273807	1.81192408	0.296464966	0.1278696279	0.6582262216	0.8156802512	0.1506701177	-0.8274140581	0.3232373595	0.4465880692	1.241131118	0.003713855265	-0.1902927216	-1.289565431	-0.06427079489	1.496329469	0.2318885916	0.3393804381	-0.8559548985	0.2451914243	-0.8166722753	-0.5489897291	-0.3438975147	-1.098759548	-1.033840305	0.04966969642	0.9302879341	-0.02296763931	0.3807276775	-1.399121274	0.02336129764	-0.3623321253	0.6878672574	-0.8511054813	1.492443014	-0.2680202495	1.078956628	1.01816119	0.1260472303	1.663483297	2.240872917	-1.028371784	-0.4999353785	-0.3239653683	-0.3047753115	-0.2041779444	-1.326160543	-0.3183571795	0.003647107678	0.1419639698	0.92728515	1.221866239	1.919667985	-0.8485172623	0.775379507	-1.893475719	0.01661363279	-1.159629572	-0.3104005385	0.9351430487	-0.4824674822	-0.2781770283	-0.9917514627	0.6650006168	-1.206724662	-1.835452508	0.2407163712	-0.2495264026	0.7268242624	0.3330538326	-1.034646429	0.1365056	0.6094897832	0.3475201074	-0.6034931141	0.8641858403	-3.009209605	1.482208558	0.7294191241	-0.478086208	0.8904431057	0.7896618998	0.9415540048	-0.09261099554	-2.272742482	0.04153911428	-0.9804107305	-0.485258471	0.1287998916	0.1407806885	-0.5130581841	-0.3213658787	0.225770461	-0.8580357838	-0.8960333262	1.619939558	0.235242195	0.3159447541	0.3703152044	-1.497223121	3.039814782	0.4495284023	-0.4601154608	0.39759927	-1.174164657	-1.044803473	0.4901412228	-0.443755529	0.07056069006	0.4607697051	-0.1204415641	2.735963428	0.3241659392	-0.06618629692	1.585491317	-0.177173302	-0.5833561849	-1.174771346	1.212698066	0.8176999428	0.3283985082	1.013579876	0.7498628473	0.3375113271	0.1318164505	0.1128027856	0.8728980785	-1.46960087	-0.4709913091	-0.09662554908	-0.09144986667	-0.5130844981	-0.5720196524	0.4340886055	-2.118861673	1.394528449	-2.854379095	-0.8760340745	0.1654571789	0.1732526502	1.048935969	-0.2550679818	0.4216795753	1.089192871	-1.201577223	-0.9850074235	0.3492251759	-0.01370787948	-0.379412098	0.9882468163	-1.096274648	-0.02593436751	-1.07338506	-0.152562137	-0.787521675	0.1372581557	-0.3950920116	-0.6142792962
0.3879780408	0.4043412186	-1.504896233	0.9603126699	1.9300862	0.4110782251	-0.5216293026	0.5511459128	1.845094409	0.9991362493	-0.8423289134	0.4401666043	0.09723989739	-0.8966194828	0.6925575279	-0.2708224846	-0.3264926486	0.0531729116	0.2943365392	-1.090633355	1.069047573	0.2920908757	0.310704957	0.7668629119	0.5511855136	0.03593463516	-0.4854949642	-1.911089335	-0.06541669927	2.339123126	0.7086463512	-1.074387857	-2.023123993	-0.284202147	1.654468062	0.3868917521	0.4399401858	-1.015028297	0.6030861548	-0.8943204299	-0.5688553656	-0.9030017964	0.1238113882	-0.9954839808	-1.078533785	1.69418654	-0.6831309424	0.2168649643	-0.5073629509	1.034090687	0.1816700024	0.982682076	-1.856280515	1.060091336	0.5345961219	0.1157038539	0.7136511341	1.070870641	2.242286366	0.7342993064	-0.7143044028	-0.5360262815	-0.02399685131	-1.007177269	0.3341509917	-1.469127008	-1.21340962	-0.385960882	0.8973598364	-0.4128683921	0.8962035362	1.069789235	-1.291423597	0.8842369165	-2.463484632	0.1280156227	-0.2608942421	0.5221823727	0.6987949093	-0.307510151	-0.09864878664	-1.352775682	-0.06454570408	-1.255754654	-1.892903413	-0.09765396609	0.3340305121	-0.06138975849	0.6501360965	-0.2967455374	0.1722651344	-0.7886530608	0.7277487291	-0.464993474	0.2663527405	-3.070026823	1.812020848	0.7539681383	-0.8910262493	0.6449731015	-0.252740524	1.135053996	-0.4320112306	-2.615840233	-0.0338372628	-1.427984779	-0.4624209217	0.3096489213	-0.879178041	-0.3286675052	-0.5527797049	0.36899276	0.3258033327	-1.415701478	1.550270419	-0.3923980671	-0.2113718386	-1.171692221	-1.657739425	0.4115252915	0.6595810091	-0.1256741523	0.04812792901	-1.482493086	-1.621450288	0.3870398451	-0.4145129027	1.436396998	-0.2171176682	-0.1749274521	0.4555083184	1.679508531	-0.2213277789	1.093963233	0.497474177	-0.06132084056	-0.08991168404	0.02197306759	0.2203026943	-0.6012552283	0.2382126609	-0.4153986977	0.6610552513	-1.348077938	-0.3074651749	2.091192948	0.4650009772	-1.146782073	0.6945333053	-0.1453462426	-0.6381180634	-0.9618142847	0.6006011289	-1.600972159	1.55753457	-1.305565721	0.06173475043	-1.146323915	-0.151177441	1.435448602	-0.2349088187	0.4935069387	0.7224485521	-0.2399650335	-0.001008473335	0.1938001973	0.7239986403	0.3463397692	1.702158903	-0.2277406556	-0.0328464756	-6.625689763e-05	-0.3460268858	0.5644912836	-1.454301047	-0.3213099813	-1.009571957
0.6665633023	0.8044703641	-1.680703315	0.8538859977	1.712121768	0.2869470296	-0.6570684351	0.09208442767	1.74004339	1.457677906	-0.5768827751	-0.6198647875	-0.925217439	-1.258254961	0.5071683401	-0.9067981514	-0.2788608491	0.280446632	-0.8578170422	-0.8893233017	-0.7918251466	1.477694655	0.1434940823	0.7682326681	0.9979005788	0.5857388528	-0.4852279518	-1.339999459	0.1906643284	2.800824435	1.182894438	-1.346824154	-2.016233493	-0.3527546635	1.522624095	0.5915646116	0.2207483758	-0.2461312869	0.434804907	-0.09162365737	-0.3048975028	-1.143038122	2.461532023	-0.8548914734	-0.8911369927	1.164666572	-0.8472918611	0.3225663207	0.2878720961	0.4191632719	-0.3235307388	0.9132436595	-0.3259754818	0.8919869903	1.025996129	-0.8078049478	0.08080046516	1.142737408	1.702935403	0.8481080694	0.1865501214	-0.07501379749	-0.4804365179	-0.8021264529	0.2890021885	-0.9411712791	-1.378217644	-0.2100311276	1.821589847	-1.03678808	0.7498532087	0.3721932504	-1.353560317	1.807697615	-0.4962437499	0.8851215004	0.5203560845	0.2033722926	0.1425823661	-0.2594482482	0.03611214245	-1.476323567	-0.4772714352	0.4935400241	-1.454222895	-0.6377371629	0.5251844031	-0.3722348576	0.6390056014	0.7501349323	-0.2201319676	-1.292706474	0.4525005697	-0.8828397763	0.1281065392	-1.884049299	0.1153558649	0.1884078368	-0.3850301236	-0.1817567228	0.3469875453	0.966065704	-0.3086340636	-2.043568824	-0.4612213923	-0.2472417803	-0.02019406291	1.082004922	-1.493402838	-0.5071488444	-0.6255897079	-0.00381946234	0.7947298334	-0.6325914783	0.9043661836	-0.210482119	-0.2510591875	-0.5136699322	-2.228139192	-1.321260407	0.5239972094	0.004757327337	0.0385934043	-0.3817964761	-2.02673854	-0.0455634632	0.5009202776	-0.03005675732	-0.6556969841	-0.1808526908	-0.3373307728	0.883696642	-0.665980648	0.8016811949	0.4566591334	0.3190481784	-0.276494709	0.8056266335	-0.1219562885	-0.7753064019	-0.7493334244	-0.8046811777	-0.1658098603	0.2303393524	-0.8308348347	1.638428866	1.745385545	-0.5977646338	0.4610420748	0.6623314962	-0.7202472718	-0.9660755713	0.8341916335	-1.004996543	0.7720305965	-0.8684722725	0.1312502076	-0.04540329329	0.09289990494	0.7505513768	-0.9763204113	0.6155266269	-0.4908755625	0.1899498668	-0.5113356275	0.7397760947	0.6752424497	0.8912942199	0.9491227254	1.561383728	-0.6205471421	0.1015942842	0.8880998242	0.5061145072	-0.2772063738	-0.553680007	-1.830746463
-1.244796911	0.6754665624	-1.188389996	1.160666108	2.32755615	0.1474570839	0.1645957982	0.4635810629	1.571199757	0.8346169175	-0.8970726174	0.9563539977	-0.1998317581	-1.564635888	-0.3015181997	-0.6531362123	-0.1188326915	0.7982895737	-0.2332871679	-0.7410987823	-1.543592861	1.547344615	0.9069184466	1.015109011	0.8838567869	0.3622675034	-0.6595575428	0.6801202856	1.768554386	1.801547938	-0.04688434914	-0.02919835564	-1.495655386	-0.09635916229	0.3259899772	0.6637579395	0.5444458425	0.1750559091	0.5306581014	-0.7482302633	0.3535012558	-0.9993547882	-0.3197302412	-0.1819525989	0.3213785414	0.130516934	-1.031801464	0.7407620255	0.2870860653	-0.741409296	0.155310297	0.2777766587	-0.5782109416	0.2668194169	0.306472978	0.9177578207	-0.6313047683	-1.911435244	1.047944394	1.206422496	0.2469203667	-0.8085932171	-0.1306821446	-1.229692664	0.2464903165	-1.057930298	1.484046443	0.3706851982	1.202039189	-1.174336706	1.734915181	0.4869355625	-0.1329282025	1.217459912	1.938933031	-0.01740664467	-0.2466485042	-0.05253954528	-0.08694284623	0.05148921662	-0.3245438151	-1.189014662	-0.6927696302	0.07755894094	-0.7696636666	-0.1471803728	0.6415736824	-1.18395949	0.1329785231	-0.06559596847	-0.02465932206	-0.6875441345	0.9366457905	-0.5680164234	-0.2903097808	-1.094401986	-0.5021770644	0.7497515222	1.169212919	-0.2157621645	1.541669401	0.2077938883	-0.09483270197	-0.655441571	-0.8406285746	0.994655313	0.4368543896	1.694249421	-1.642243878	-0.7031555972	-0.6940260776	0.3237708246	1.342223438	1.027221461	0.6561994295	0.3028858264	0.3386825499	-0.06599974813	-2.081663877	-0.2919173953	0.4266902404	0.3030508343	0.5461508583	-0.09403602082	-1.820775396	-0.5129279829	-0.2299262226	-0.5439070122	-0.5730862785	-0.3080701035	-0.0222160912	-0.3292008105	-1.177471851	0.2568109916	-0.1511172225	-0.8141516132	-1.067779438	0.9822560104	-0.7582781023	-1.389434378	-0.2613391447	-0.9895214809	-0.2037200527	1.017820803	-0.4670688232	-0.1959285289	1.722759959	-0.2524352216	-0.2784199473	-0.5879873836	0.1039575956	-1.466554304	0.1531225244	-0.4181922525	1.169609656	-1.40003836	-0.728762559	0.7241519207	1.060872706	0.9187029393	-2.608410373	-0.06151664232	-0.09056581292	-0.9677402939	0.1720855723	1.744167486	0.7780676585	0.340376497	-0.7491218352	0.7517472098	-2.295882235	0.005764494872	0.5575305095	-1.228665666	0.7944827005	0.3445263698	-0.7370479738
-1.190234871	-0.3299746989	-1.393071384	1.198233599	1.601217342	0.4699318363	-1.238249837	0.1180795177	2.454131638	0.2471786023	-0.3941584558	-0.5851018125	0.9059252319	-1.16029537	0.3008817097	-0.1089236185	-0.244897011	1.99176257	0.9231816863	-0.6404043865	-0.8031904052	0.4922337933	1.062735765	0.7964298934	1.050785063	-0.2523741772	0.4699797842	-1.193774571	1.313410593	-0.7375595209	0.4375581962	1.431374125	-2.354593881	-0.08183468729	0.1542633842	0.211591122	-0.3632945401	0.0240238641	0.7324889443	-0.6817233309	-0.9151466131	-0.5031573305	-0.08961635567	-0.176254744	0.6756948221	-0.1746859801	-1.040217083	0.5244060806	0.7605712741	-0.4453250256	0.429008289	-0.7927814197	-1.28835388	-0.1714612911	-0.4497942985	-0.1506355246	-0.2239486642	1.997584293	0.7304694812	-0.3915528389	-0.729141958	0.281831779	0.4064199272	0.4462930727	0.7804968641	-0.9710197014	0.04715913199	-0.2983383735	0.9427764784	-1.817253827	1.531149921	-0.07310235056	0.06648335179	0.04184712828	-0.05443277715	-0.9532981493	1.24277422	0.1863122956	-0.07817799175	-0.6103078155	-0.6190875724	-1.46093285	-0.3980538117	-1.232839117	0.04671249982	-0.226295296	0.2436375344	-0.9886890137	-0.07288788921	-1.566228898	-0.6385440754	0.3232125429	0.7799065241	0.08440668059	-0.7594741752	-1.388608255	0.9070377295	0.0902433254	-0.2824083937	0.1821715582	-1.16432193	0.1828402261	1.347943656	-0.3944581598	-0.6824294929	1.147618406	0.17558162	1.653696333	-2.175172467	-0.1914177308	-0.826537501	1.269972735	1.446946589	0.2809188131	-0.6229737746	1.080357723	0.5210618488	0.03804133264	-1.388929694	0.1373386513	0.6659742528	2.107913899	0.09905358991	0.2541354414	0.02506724535	-0.5893853108	-0.624184158	0.1075639292	-0.6718606386	-0.110270483	-1.283300536	-0.3060945453	-1.272625537	0.7211247273	0.2068302903	-1.130607329	-0.4645795846	1.037703065	-0.4004008216	-0.6957184062	-0.1368806854	0.7833995239	-0.2569104969	-0.8085782769	-0.7516562856	0.2753098613	1.223041814	0.2610166234	-0.2561953973	-1.357678348	1.915553905	-2.941149754	-0.6526363482	-0.1427633874	0.5987452419	-0.4723218804	-0.2971097837	-0.4010193119	0.9765826282	0.02086647502	-3.638605579	0.3199367376	-0.3180624828	-0.5047331073	0.7233052386	1.362248601	0.1809151954	-0.3102386733	-0.5199353844	-0.4069482262	-0.14208727	-0.2432743772	0.2208275981	0.6661594139	0.2862116981	0.931518665	-0.5285822495
