melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166
2.712133588	-1.613510301	0.4616873694	-2.611827707	2.749242599	1.895151222	-3.287439837	1.164065633	-2.174897959	-0.4209164721	1.797926254	-1.587727129	-0.7949573687	0.2391915628	-0.07123991183	-0.9530030791	1.748480529	-0.7330792164	-0.7124892703	-3.683382312	1.516916116	0.2044010055	-0.5208573545	1.397959218	0.3052720148	0.6821236607	-1.908368348	0.03622255864	-0.6536205086	1.135491666	0.5792894417	-1.828823574	-3.645937293	-1.05187969	0.07026707547	1.540413229	1.582047899	-0.9576610556	-0.7027661289	-1.070810429	-1.025234691	0.5439681845	-0.9863373511	0.07969357629	-1.85863822	1.42270344	-1.585376059	-1.210564172	-0.4809184424	-0.2271954947	-1.786801134	-2.085754619	-2.081826903	1.46002904	-2.360403492	-1.874561904	1.332980665	-1.942622202	-0.9067604815	-2.697345105	-3.284780175	-3.048653836	-0.712263454	-1.263403007	1.272690948	-1.064274567	-2.450692243	-0.2185908405	0.2289207854	-0.3454706571	-3.807570443	2.18217077	0.2164365457	-1.740326103	-0.06426067301	-0.2421270767	-2.307946693	1.14839418	1.312360354	0.6116449886	1.075510731	-0.6422192218	0.7699738207	0.8499505124	-1.075504301	-1.506874046	0.1574322544	0.7037983043	-0.123682097	0.9889992166	-1.098824166	-1.134060056	-1.44760825	-1.197866303	0.7035575092	0.4335662329	-2.117060421	-0.8463247161	-1.249218718	-0.007893489472	-0.3705143575	0.6275645003	-0.4844772661	-0.5704915214	0.2438094777	-1.248107865	-1.322902222	-2.568836107	2.241440625	0.08277078942	-0.3701448166	0.5687812577	1.394904668	1.121995992	-2.793046788	0.4372610014	1.188056885	0.9027189187	-0.1125796822	0.5686036183	-0.6950115935	-0.02083358269	0.6083817382	1.123599164	0.05501715595	0.8311713316	0.7258758128	-0.6377998735	0.4507919413	-0.3838554907	1.76220921	-0.1178107026	0.5488616055	-0.08384977895	-0.41309685	-0.394303449	-1.463747333	-0.8224643677	0.4068516812	0.5613854783	-0.4862394341	1.695103179	0.3801638954	1.615941382	-1.606312615	0.9172937859	-0.520672539	0.2656567641	0.3271993579	-1.670025078	-0.5278755412	0.6016319145	-2.792938133	0.1022153692	-1.046443996	-0.5189562506	-0.3187651948	0.2918387537	0.9917619277	0.8267185891	-1.306806526	-1.346300467	-0.2895481653	-0.8960916046	-0.5340028842	-0.7062277887	-0.1137269055
2.618222777	-1.630273366	0.4896691445	-2.630003883	2.740466347	1.762878981	-3.223246893	1.107948635	-1.924994547	-0.3821484987	1.452218495	-1.875766309	-0.6731503211	0.04825729515	-0.6533518041	-1.005491298	1.681853126	-0.9387474024	-1.064670794	-3.465429111	1.127356869	-0.8104748731	-0.6596337913	0.8484890794	-0.2539500202	0.5607821106	-2.216631563	-0.3986221129	-0.5750518911	0.9347330362	0.2100231707	-1.407655914	-3.517586102	-0.5894237076	0.2037110398	0.3845910163	0.5654110182	-0.8774811896	-1.093175934	-1.047752386	-1.355001621	0.385057497	-1.054598821	-0.1673204853	-2.251877608	-0.5212215748	-1.776792527	-0.70664655	-0.8226583563	-0.1418834918	-1.836863326	-2.217726818	-2.38157159	-0.7685192662	-0.6804565422	-1.387081383	0.9133657674	-1.745157458	-1.40828788	-2.225853432	-3.019457562	-3.411544031	1.674617153	-1.227656729	1.651216758	-1.30912475	-2.560523779	0.5597615371	-0.01981976195	-1.785760826	-3.598932742	1.64324126	-0.127090688	-1.659509234	0.457201723	-0.7205307708	-1.734136727	1.174736488	0.1107486688	-0.3812579838	1.044528535	-1.237981921	1.448784975	0.3571741234	0.2528183139	-2.237252019	-1.730327149	1.821458177	-0.4228346974	1.481657474	-1.352209547	-1.270946285	-1.48138791	-1.483155357	1.570034539	-0.06804738614	-1.221839371	-2.109373733	-0.02251394608	0.644732794	-0.6579164044	1.796226025	-0.7070897675	0.2105534257	0.2558696986	-0.1865637953	-1.64815983	-2.507638735	2.579529722	0.0575307382	-1.374016741	0.8359297762	1.516683231	0.2872920782	-3.66244106	0.235838353	1.243422646	1.048056585	-0.06134537633	0.4322094427	-2.373611342	-0.07807651636	-1.484653657	1.263852878	-0.4437795155	0.8136715653	0.4737288828	-0.3609062385	-0.6773116556	-0.3648481249	2.292897875	0.6346643135	0.5752514053	0.706634583	0.8303598579	-0.6432713066	-1.645838877	-1.296907904	0.2643347237	0.7232421462	-1.11757722	2.881461637	0.4985194505	0.09644872311	-1.733462351	1.47127604	-1.248097077	-0.4917040923	1.26629141	-0.8656544659	0.1786644681	0.9279341898	-1.965272274	0.9491740923	-0.4107875587	0.571352698	-0.420733268	0.6947630587	2.226600667	-0.772201708	-1.404330159	0.7783942422	-0.9173251537	-1.510522976	-0.389371466	-1.059506409	0.3620722594
2.662957806	-1.519659965	0.4259158902	-2.751563303	2.787775648	2.009078384	-3.233740143	0.9477367471	-2.091311627	-0.4386473756	1.788441539	-1.838396399	-0.5953455347	-0.02871922401	-0.4811220493	-1.387220304	1.89400094	-0.9201497775	-1.164858264	-3.643637039	1.315123123	-1.009507248	-0.6502317187	1.467967143	-0.05961783962	0.3630886368	-1.5617721	-0.2939631665	-0.8277245129	0.8969785385	0.1606265448	-1.564233703	-3.168690178	0.8867872101	-0.08747660976	-0.9214756363	0.1771006314	-1.555748265	-1.224474097	-1.218390528	-1.244598546	0.6542108032	-0.4824557461	-0.1806739997	-2.348047851	-0.6127643973	-1.68070851	-1.042275713	-0.7804895099	-0.379117694	-1.710295628	-2.956420224	-1.400221037	-0.7747470642	-0.3360004977	-0.4635827045	-0.05860736764	-1.42863735	-0.8935260442	-1.276058044	-2.838703464	-3.520455292	0.7580015694	-1.449336925	1.788265347	-1.490221742	-2.53223149	0.745172082	0.1002456665	-3.268133997	-3.064259498	2.293236126	-1.303581655	-1.38102643	0.6209349002	-0.6408063785	-2.255084838	1.346477886	-0.8340728595	-1.914266534	1.061257236	-1.93588219	-0.1211618376	0.4103097839	1.821430388	-2.578654064	-1.562005008	0.3794453375	-1.356198816	0.3492442663	-0.9897010851	-1.171210035	-1.904341831	-1.646636282	1.826609862	-1.046236631	-0.09042743702	-2.681108374	0.8905073029	0.5571746384	-0.3534169099	2.371117756	0.1422045641	0.4278944127	-1.116678348	0.04319076302	-1.528429592	-2.916956056	2.883070107	-0.4260256009	-1.362272894	-0.07949334631	1.216971598	-0.3361251948	-3.400121469	-0.6305444518	1.213054776	0.5418832771	0.4835649386	0.9849784274	-2.849983854	-0.4572591039	-1.169454109	1.254080935	-0.8401735759	0.8965848033	0.2919064906	-0.6549450231	-0.719376105	0.519810641	1.51917232	1.11189993	0.6813273156	0.8879042337	1.179979736	-0.3742872387	-1.399212338	-1.199335973	-0.2902217674	0.9558741387	-1.349175031	0.3639192582	1.012005146	-0.9478050171	-0.8953140612	2.194705174	-1.076842963	-0.7096378613	1.356418576	0.5138719225	1.154052521	0.08643082363	-1.150201104	1.343781473	-0.02003123805	0.75290298	-1.098820008	0.04879604387	2.090476798	-0.7538559128	-0.1145365317	0.2826927368	-0.9487793724	-1.337237499	0.7183492452	-0.9443291132	0.03227545997
2.847584488	-1.284398293	0.4551325751	-2.691511714	2.646781625	1.829865725	-2.890860042	1.041450583	-1.988270926	-0.3096895139	1.923682722	-1.887280879	-0.551777269	0.1947806217	-0.50655843	-1.498604354	1.721529999	1.779282049	0.07565986077	-3.625998383	1.465445802	-0.8522844856	-0.4614598176	1.153764801	0.2497269315	0.4113220162	-2.076911056	-0.3223940819	-0.8459671819	0.7208357997	0.7401918979	-1.744851202	-2.887806683	1.064795629	-0.06212438277	-1.256500176	0.2256271108	-2.166595014	-0.9499879707	-1.07294391	-1.106369908	0.4679274329	-0.647360682	-0.01826700748	-2.045325449	-0.8517684258	-1.756670668	-1.013747488	-0.4893199967	-1.015869964	-1.572627076	-2.573940417	-0.9005242946	0.05042937552	-1.295894141	-0.5902548714	0.4782413995	-1.236903844	-0.6619862973	-0.6706229245	-2.778110613	-3.373659091	-0.7512675787	-1.222078428	1.909576758	-1.484428914	-2.068877708	0.6856149669	0.04433213769	-3.389923403	-2.565581696	1.775665131	-1.198563383	-1.249688241	-0.05366033128	-0.3158537744	-2.43881968	1.082261078	-0.1992237555	-2.35294095	0.9753151329	-2.491294823	-0.494899141	0.8132421635	-0.1724199541	-2.079614682	-1.968662784	-1.174748179	-2.126110149	0.2263531139	-1.592198994	-0.7726367878	-2.610328375	-1.299358579	1.76009351	-1.112449885	0.5119712733	-2.160708153	0.2257881298	0.0320597555	-0.03513355359	1.652394241	0.3886678304	0.2751214404	-2.874414201	-0.3173726677	-1.412144248	-2.525597414	3.471011489	0.02860991905	-1.157517636	-0.2206654245	0.6324803856	-0.3548113865	-2.376409226	-1.253962152	0.4403495175	0.257842294	0.416537814	1.25975526	-2.748066934	0.1515075605	0.04592073292	1.48743193	-0.984520678	0.3786466862	0.3221776302	-0.0418731435	-0.04166624673	0.2841161822	0.965430794	0.9340965412	-0.334711427	0.1593100184	0.9854517553	0.4285239542	-0.7243852513	-1.615709359	0.3994052966	0.4846708684	-1.829055896	-0.4251322523	1.951884475	-1.309443803	-0.3975114486	1.484710598	-0.05593205663	-0.852919397	-0.2587868554	-0.7015058968	1.359686404	0.8669498838	-0.9114939562	1.522104711	0.8383333279	-0.1868948885	-0.9712897496	-0.9221913236	1.14186119	0.1553580548	0.6748902665	0.08603781606	-0.05884748975	-0.3898791928	0.2258803085	-0.7557929209	-0.2571363866
2.826798364	-1.301804582	0.377079781	-2.804877282	2.54581972	1.712968437	-2.915291665	0.6386303973	-2.049843196	-0.3896083547	2.080428492	-2.078907952	-0.7111229684	0.03596949118	-0.5131899393	-1.252917736	2.107470767	0.6612167628	1.683589059	-3.276713498	1.498526098	0.8748559373	-0.231685428	1.318805939	0.5509390557	0.4534969777	-1.675984182	-0.6661312285	-0.7555789497	0.9930751363	0.9215174423	-1.807493528	-2.818737151	0.04945216101	-0.2891385503	-0.2428822715	0.3694638615	-2.547775831	-1.06617414	-1.185152899	-1.232289012	0.1838245082	-1.517779057	0.3397917005	-1.77162751	-0.5592536666	-1.790079072	-0.7123597035	-0.5591322457	-0.8865269797	-1.887230771	-1.55945926	-0.7161533149	0.9775263269	-1.030374057	-0.5624762351	1.089495346	-0.8777032615	-0.4412482892	-0.7056934064	-2.313359827	-3.203363277	-1.347384745	-1.599330216	1.503534099	-1.172975833	-1.970048504	0.9330990794	0.1556349156	-2.813404474	-2.874689544	1.310819971	-1.131028123	-1.232293591	0.7428759561	0.2116150576	-1.9841222	1.120896325	0.4869350856	-1.672427954	1.529163719	-2.667791577	0.5009139973	1.672332833	-0.9897927808	-1.716439846	-0.7383286253	-0.1237844497	-1.91613952	0.9794182747	-1.450258738	-0.9468827363	-2.480824003	-1.321254103	0.8084084834	-0.4702011818	-0.2759729191	-1.251706109	-1.555031879	-0.3899267	0.3888430543	1.201145629	0.2161595152	0.9834803852	-1.920845537	0.3229692485	-0.8993704076	-1.868549078	3.519381262	0.2968001838	-0.0238485446	0.200284227	0.6645812526	-0.4951573736	-1.546300194	-1.204798247	0.4151786244	-0.0969193207	0.8886763003	0.4271384313	-1.342972554	-0.3743498821	1.24567044	1.772349713	-0.5575235723	1.022566965	0.9451560604	-0.01033724789	0.2191057235	0.1149010194	1.026328313	0.9435858891	-1.728222799	0.5661649357	0.4136121446	0.6554729647	-0.6818751594	-1.165497546	0.3852080588	0.5510435584	-0.4201435296	-0.8881336676	0.9070315525	-1.19554947	-0.9462045392	0.8526403935	1.592125096	0.1824589317	-0.5827590932	-1.528948343	0.9112577121	1.164892698	-1.148123462	1.264265895	0.2476160216	-1.863606152	-1.338992598	-1.505212842	0.5338253089	1.761760381	1.504182868	-0.2234951879	0.8714154465	-0.755354928	0.3196926263	0.3461545761	-1.176622641
2.712353697	-1.256049286	0.2946355313	-2.491219578	2.757659964	2.005690932	-3.36751979	0.2256771837	-1.874793479	-0.280254898	1.465672598	-1.968242201	-0.7383460908	0.3412561638	-0.4101563742	-1.163505291	1.74138894	-0.3775337635	-0.1897063046	-3.204867155	1.587670177	0.2001166304	-0.1459121991	0.8744939581	0.6262641164	0.6438144715	-1.729171056	-0.4655632901	-0.7245365788	1.049010486	0.5840965389	-2.035187446	-3.010466085	-0.8061518295	0.102011381	1.664502859	0.9786547576	-2.321099225	-1.113683206	-1.280364565	-1.49140519	0.4432131668	-0.8883578258	0.8427240373	-1.522279536	1.576825508	-1.514094853	-0.4244420536	-0.4936241703	-0.4378741795	-1.847735488	-1.581318805	-0.2994356739	-1.095632505	0.06201615364	0.01376265585	1.079929364	-0.829452981	0.05605818636	-0.6273348435	-2.104686111	-3.043403881	-0.4973815079	-1.805029053	1.468619301	-0.818448301	-1.704745967	0.6854971008	0.4439619104	-1.325473426	-3.650244722	2.069373585	-1.267467313	-1.199000949	1.253406825	0.08733332042	-1.222152778	1.293781147	1.313108341	-1.167504218	1.350381123	-1.918242585	1.747969341	1.614098801	0.002566052211	-0.5207955014	-0.9119490649	0.9857068863	-0.8887327858	2.002528498	0.2511544217	-1.179958636	-1.262712449	-0.9811278418	0.007796851752	-0.4756054628	-0.8668251045	-0.4778322732	-1.083389161	0.01630555586	0.4532743525	-0.3179399561	0.2262796135	0.9377996891	1.096464163	-0.1711576271	-1.618814305	-1.94595091	2.188925909	0.4218711609	0.3121212326	0.1598156006	0.3002983416	0.3567055547	-0.6665544042	0.277317255	-0.01817022861	0.4940453464	1.441367365	-0.1763304877	-1.110009274	-0.1290587585	1.299123867	2.641047074	-0.8681833944	0.5117749102	0.2481017573	-0.5960226891	-0.6857120269	1.830086843	1.192903879	1.442438849	-0.623868052	0.3317291375	1.044026265	-0.007872183011	-0.9876743948	-0.1247647116	0.3941816895	0.2185057979	-0.1295474826	0.2381378704	0.1414960786	-1.006102318	-0.9377907282	0.5103226718	1.148867831	-0.1922905004	-0.9219550876	0.7102694497	0.9614143388	0.7516880887	-0.5524607277	1.298613869	-0.6135752123	-0.5014206882	-0.4391742009	-0.4413850374	0.8980388031	1.031042088	0.3084914457	-0.4619657206	0.6198598555	-0.1283729794	0.8033853719	-0.1451735424	-0.8166818895
2.748974169	-1.405389555	0.28418545	-2.59538817	3.086006758	2.713241289	-3.925697458	0.4822298312	-2.229121003	-0.4153389099	2.109908578	-1.354368188	-1.260545547	1.052066769	0.8325544557	-1.094578979	2.500782946	-1.039422299	-1.007508477	-3.428637003	2.619506002	-0.7740659988	0.2049372004	1.181087356	1.120017466	1.420749272	-1.85876862	0.08491808679	-0.5527430934	1.36305368	0.3587045911	-2.41660047	-3.43681609	-0.5520892968	0.3655076181	-0.7016713935	2.063741188	-2.066490001	-0.7295900851	-0.8336427325	-0.4861796435	1.223201814	-1.988234433	1.069321382	-0.8514731213	0.2728065043	-1.749397671	-0.5542391363	-0.4781225541	-0.4006282063	-1.142195081	-1.887286742	-0.04446132159	-1.053488	-0.1728195783	0.5924737281	1.131941953	-0.511478517	-0.1348482349	-0.7281684456	-2.033655182	-3.718076287	1.387155264	-2.002736742	1.361094438	-0.999782992	-0.9904340868	1.622690593	0.6009747935	-0.1849768346	-4.833392673	2.497975726	-0.6580545969	-0.965364297	0.2269159313	0.6090654742	-1.171875776	2.502805473	0.7474139773	-0.8226383258	1.958280127	-2.019305605	0.6164763393	1.56037708	2.426661205	-0.8111048497	-1.315048102	-0.9483688965	-0.6700843934	0.7774813189	0.9631849134	-0.4965878725	-1.152820516	-0.9775221628	-0.105691163	-1.294377	-0.5556929595	-0.7590169716	-0.7184304028	-0.01779525184	1.185448751	0.9170442537	0.9290015706	0.4831866404	1.591692166	-0.02946886851	-1.956189593	-1.954673006	1.53077773	0.5503582013	0.03858787083	0.8094825964	0.1230090313	0.8176170617	-1.313048783	0.4303062212	0.8594661762	0.9174788373	1.508518271	-0.4002708026	-0.6565794633	-0.2977382528	0.3903482889	-0.1907223592	-2.658231803	1.610332104	1.155816134	-1.081314602	-1.272774418	2.499102054	0.9860786638	-0.006721884977	0.2515696913	1.121779356	2.6003321	0.6588722573	-0.611977623	0.8102403849	0.408849547	0.06962710513	-0.3006406601	0.2958137583	1.111742147	-0.1029975508	-1.942854304	1.328397038	0.8410697862	0.7568418619	-0.4594284238	1.471353246	0.9801125791	0.610932703	-0.4613397462	1.246638353	-0.4675340438	0.6897499993	-1.529571759	-0.6837513552	1.797693949	0.4450774016	-1.156166572	1.611686283	1.111194729	-0.2703929436	1.604666387	0.5207160751	-0.9650955994
3.056100845	-0.6910407416	0.6472788877	-1.930677804	3.032976866	2.235893167	-2.12130462	0.8253445852	-1.181733211	0.2463866775	2.040812015	-1.555854099	-0.2303304591	0.9104697858	-0.2854373225	-1.000502219	1.661541003	0.4481090174	-0.9437624398	-2.199025831	1.49304116	-0.9096677779	0.5936627261	1.811630295	1.238441904	0.9700137834	-1.670880291	0.3597310166	-0.02067902134	1.231895527	0.8776096598	-1.640809602	-2.042683515	-0.2168110578	0.7435677911	-1.49653743	2.529614663	-2.247743715	-0.412968727	-0.3779411273	-0.1261197753	0.3927484411	-1.298875692	0.07766784161	0.002806362387	-0.5689195911	-1.715072028	-0.3496713424	-0.2214810084	-1.558924872	-0.6770408828	-2.072587748	0.2229621982	2.052669625	-0.276523287	-0.1699225862	-0.7605982442	0.2417430515	-0.5618121364	-0.8118127199	-1.464026637	-2.334703713	-0.2966252884	-0.5434413177	1.811770481	-0.7277547449	0.408595904	2.285949578	0.3501613887	-0.3203866442	-2.248511402	1.752278592	1.594193088	-0.5779964107	-0.8506248375	0.9598546293	-1.398039468	2.368386914	-0.2797431099	-1.147384623	1.514811856	-2.080846362	-0.7430906348	0.2593297142	1.755511329	-1.4011962	-3.85598918	-2.038128406	-1.910529773	-1.600557876	0.02930316863	-0.7025240409	-1.447709688	-0.5398475409	-0.3854400852	-1.185295873	0.6401829612	-0.8343048966	-2.037284095	-1.457878246	0.7214692683	-0.3881170291	1.455914222	-1.830892698	-1.241987533	-1.956984856	-2.561230648	-0.04181771148	1.420891803	1.338635517	0.1437872451	0.3764568453	-0.2669932905	0.3165523423	-2.224671588	0.2833765536	0.4607279708	-0.4782696772	0.368601713	-0.883066994	-0.3987479018	1.246996443	0.6938085114	-0.9007092684	-0.1553758653	1.385823424	0.5110628497	-0.1083988648	-0.1966314579	-0.76642647	1.605376386	-1.450480233	-0.3232370351	0.6714321456	2.408162446	0.8819323271	-0.3449488771	0.626944497	0.5906786422	0.8659777274	-1.013219683	0.302300244	1.667830909	-1.196579349	-0.1607041857	0.7887419894	1.338086365	0.6748725763	-0.6996252478	1.020283693	1.053730076	1.496406106	-2.511333748e-05	0.6312714525	0.04086251499	1.154365173	-0.08855078121	0.1043508631	-0.1355251878	1.506717894	-1.704671597	1.293707584	0.9482817913	0.3863814122	0.3849487218	0.4134923031	-0.6479425035
2.693984625	-0.473064734	0.6272961665	-1.690094911	2.617176931	1.829522467	-1.609471615	0.1866889095	-1.214984633	0.4352993489	0.9174501493	-1.749811587	-0.3706715039	0.5772698395	-0.950626162	-0.7435175647	1.275231968	0.257778438	1.56249265	-1.428602006	0.6448564238	0.6317441999	0.3401544906	1.638840862	1.693254058	0.2234053807	-1.206412473	0.569398728	0.2178134201	1.258422152	0.7411524607	-1.206662376	-1.63699492	-0.3760853058	0.211225872	-0.3808129425	2.41088102	-2.451108017	-0.7532696776	-0.359086814	-0.8112041415	-0.07635649502	-1.647419578	-0.2027398801	0.1247651913	-0.4461436508	-1.310660576	-0.05920019939	-0.4743359345	-1.293222193	-0.91437348	-1.156099648	0.8423478711	2.046242257	-0.01658908318	-0.3376598798	-1.035718915	0.2805351895	-0.7739742992	-0.7689191925	-1.531764458	-0.6614801783	-0.4763996302	-0.7842677987	1.78847437	-0.3434441998	1.087590093	3.000298504	0.4074568465	-0.1473981366	-0.9099210544	1.166445107	0.5792921353	-0.5813529137	-0.4276838233	0.4459144488	-0.7477364544	1.850572018	0.8681668599	-1.515792844	1.084651117	-1.565623427	0.1113526848	0.1977496345	-1.047348886	-1.079735524	-1.920190175	-0.00817059369	-0.8962947717	-0.4677903911	-0.4095840266	-0.7605048363	-1.48214156	-0.1128115035	-0.6328023371	-1.296529636	-0.003656758049	-0.8201345831	-1.342272774	-0.8314633983	0.4390508834	-0.4238139459	0.9095546316	0.1520315712	-1.54587551	0.007155290851	-2.068375154	0.633102793	1.31839919	0.7095148732	0.3268282718	-0.4911705239	-0.6096559344	-0.02585731392	-1.817795371	-0.493187171	-0.2431998136	-1.277421519	0.3780956493	-0.7593540403	-0.2027620719	0.888604232	0.4958835122	0.1340812406	-0.8513925825	0.3051926145	-0.415879916	1.107431178	-0.2435355355	-1.793528634	1.333801802	-0.08894382914	-1.10114875	0.1144198222	1.17656988	0.6719853199	-0.2440243169	0.5103704385	0.05905745434	1.293030183	-0.03869194554	-0.2567524768	0.2921200298	-2.453235119	0.9391096659	1.070536321	1.660983046	0.4615354732	-0.8202606694	0.4831168448	0.57491322	0.1908002353	-1.51832597	0.09885074403	0.3001646612	0.214087191	0.680043981	-0.6497877472	-1.023441904	1.732385847	-0.3988115125	-0.8769656657	0.1951495959	-0.05259470909	0.1401669951	0.3929374061	-1.685160497
2.564020251	-0.2601198289	0.5225460889	-1.686455302	2.752223708	2.029386455	-2.196233594	-0.208926055	-1.030706032	0.3930989888	0.6332110985	-1.470294269	-0.2310122001	0.758134187	-0.9485379266	-0.9890742392	1.188907232	-1.12226982	-0.7364938303	-1.264323739	0.5577042896	-0.102926115	0.5827801141	1.085712342	1.697955491	0.6055383062	-1.768268031	0.8115039402	0.2777859656	1.147475909	0.6828256122	-1.384848226	-1.584173749	-0.9166799575	0.1787122801	1.434828162	1.846813286	-2.268213226	-0.2780472087	-0.5897135969	-0.1929108204	-0.2633244894	-0.9316359516	0.196217881	0.6899331551	1.059968088	-1.452122631	-0.02419962914	-0.3007618296	-1.052767043	-1.012236295	-0.8641795873	0.5763386631	-0.7707989064	0.8246020553	0.08802543155	-0.4773231293	0.3907278614	-0.3865235622	-0.7813937563	-0.8947673435	-0.1017440173	0.4817010108	-0.2851755294	1.761830043	-0.2879725664	1.477702767	3.371647766	0.1239977511	0.5831790752	-1.952508357	1.211109016	1.166948112	-0.7422799985	-0.123780798	0.4738438897	-0.5728977501	1.792960755	-0.2171511593	-1.433716134	1.150077867	-1.443089426	1.695145487	0.5662731209	0.2068671089	-0.8456709043	-2.535242704	-0.9588657033	-0.4108232935	-0.6940508973	-0.1638748689	-0.7379100611	-0.7514431038	0.1434244015	-0.3360399279	-1.199651015	-0.06952772899	-0.1440934942	-0.978012636	-0.972624936	0.4231346371	-0.9012110946	0.9616647182	-0.7766448653	0.602174049	0.02088816292	-2.048128385	-0.1181008162	0.4706839054	0.5655201261	0.3243734699	-0.2655744532	-0.5776237958	-0.2693505052	0.7431513164	-0.1122750464	-0.6452921042	-0.4531875181	0.3536511055	-0.3644322674	0.1102594998	1.25221385	0.09629965246	-0.09232721156	-1.148064145	0.1645766943	1.307254084	0.9041152588	-1.898913588	-1.390424265	2.572246726	-0.4598587724	-1.000137705	0.3425880554	2.493388659	-0.9124475596	-0.4445653668	0.02978006047	0.05470402864	1.242788529	0.3726357954	0.5493523689	-0.06875009439	-2.32288855	0.05261420267	1.494212128	0.7048035487	0.6546113588	-0.02043488803	1.678889232	-0.0382336669	-0.01862744425	-1.338516494	0.03685134682	-0.1306598776	0.5987120551	1.161867266	0.3679274623	-0.4928134367	1.687633325	-0.2753017272	-0.6400442712	0.6607271743	0.6581018224	0.7287527605	-0.009335027414	-1.203812733
2.494880598	-0.01671101367	0.6446043425	-1.492697299	2.500989321	2.133829896	-1.245421556	0.09006843778	-0.663677294	0.6845680273	1.183494237	-1.365782401	-0.150312408	0.7628070999	-0.8757419345	-0.8404456222	0.7480914136	1.682511334	0.1973636698	-0.5108884079	0.3222245114	-0.6733366985	0.7278059675	0.8784227704	2.096791524	0.07952888886	-1.317710513	1.299665753	0.7128274673	1.432146189	1.464530888	-0.5635554112	-0.8678744314	0.6132509478	0.315918448	-1.258788742	1.3596541	-2.118482755	-0.2616995838	-0.2575353701	0.5790426453	-0.1477690685	-1.459807487	1.023423861	1.858627781	0.09760432293	-1.403164242	0.3035473693	-0.8166307767	0.1481319582	-0.443501418	0.01761891185	0.5516984388	0.8432118815	1.295531477	0.6282400865	0.3265347376	0.4646108208	-0.02757598372	-0.09443326799	-0.7741920085	0.4698933602	-0.582051655	0.3912543749	1.433671687	0.09744948733	2.116043002	3.293756506	-0.3645923437	0.8868138681	-1.126737851	-0.2179477242	0.9076047784	-0.1448217961	1.026287503	1.052850069	-2.009854345	1.757567256	-1.150326852	-0.4523734225	1.012864777	-0.8170608015	-0.9400426422	-0.06161995404	0.6901942651	-0.4899971843	-0.9085364709	-1.045585672	-1.139145882	0.9684150524	-0.919528301	-0.5356638022	-0.50861855	0.1243336989	-0.4103567609	-1.319307913	1.327084854	0.524518064	-0.3676068531	0.1651415164	1.036168003	-1.031263808	1.286361371	1.503150744	0.5776375299	-0.5287057369	-1.592186261	0.5760677833	0.6928523218	0.6377716767	0.4093710426	-0.02326036621	-0.7679354626	0.1617949324	0.05855300434	-0.3773002888	-0.2261942822	-1.313934919	-0.1159234845	0.3285151262	0.1623494412	0.8085381718	1.496465657	1.02153158	-0.3241557714	0.1939310538	-0.6938178902	0.6411024788	-1.232668263	0.06909978581	0.7391149929	1.570501629	-0.8967004737	-0.7023544673	0.9683126342	0.7224752908	0.06143924732	-0.2758486437	-0.5776822278	2.07943015	-0.7098683157	-0.3440462164	-0.6764969987	-1.687999344	-0.8925596335	1.209392157	1.69398663	-1.64809835	0.1786107171	1.236870894	0.356510145	1.19645387	-0.1747917747	-0.3664595972	-0.1826633616	0.9384941905	-0.0172488599	-0.2709192249	2.006738448	2.040189006	0.09960383445	0.7272670784	1.736977562	0.9083064221	0.6434221414	0.1010737861	-0.5643826209
