melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164	melodic_165	melodic_166	melodic_167	melodic_168	melodic_169	melodic_170	melodic_171	melodic_172	melodic_173	melodic_174	melodic_175	melodic_176	melodic_177	melodic_178
-0.5918490343	0.1735326227	0.06895927426	-0.1621869912	-0.2286758769	0.8507400251	-0.2842364957	0.2304307933	0.2621726786	-0.07881075666	1.871882773	0.2070313816	0.9671948409	0.7928372673	-0.02908606433	0.8250327706	-1.829353135	-0.4016622332	0.5869082782	0.1988536451	0.2650487376	0.4225407402	1.587305612	-0.4746348889	-0.311091566	0.412560293	-0.03283164515	0.4237158219	-0.2162022666	-0.6777654537	1.310514418	-0.0214141725	0.9824814912	-2.199176791	0.9031280952	0.1689587361	-1.242650854	-0.5068021894	0.0750369862	0.4896525339	-0.1121166145	0.6344444408	0.4380498301	-0.1899633018	0.03147430277	0.5068264428	-1.347223422	-0.2602168077	-0.5303058577	0.349565531	0.7904380551	0.6390712457	-0.9343978533	0.6075036674	1.346828164	-0.1774505319	-0.5467450472	1.204385566	0.7691870253	0.873453564	0.3736331865	0.2284389629	-1.094863414	-0.5774312493	-0.1863586489	0.09400023099	-0.08012343183	-1.074015139	0.1909306747	-0.7475319167	0.3542075754	-0.2236696964	-0.7695308752	-0.7991451408	-0.4949645426	-0.05528326512	0.1614874999	-0.3392058893	0.8437913605	0.2381665567	-0.005006729798	0.2922051642	0.1266308121	-0.4003144374	0.6077719825	1.171054793	-0.1890993272	0.2763192345	0.0184578287	0.2382407668	-0.06915828043	-0.3435485473	0.07030923491	1.168085211	-0.5235181503	-1.067147582	0.5044098613	-0.1741251356	1.570212714	-0.553613026	0.2346065268	0.8420327595	0.211588436	0.8330647012	-0.4060892448	-0.4314098557	0.2751484809	1.104042479	1.313520977	-0.4388309023	0.4708826345	0.02742004496	1.041187384	-1.373143226	1.339123515	0.9638098179	0.3392254207	-0.9551342306	0.3419290973	0.253667773	-0.2661277108	0.5540857274	0.3493140117	-0.4078935246	0.005710099715	-0.1194145312	0.720312018	0.3465785803	0.8521219704	0.4080841537	-1.831697682	-0.7179913596	-0.4166625114	0.3345517585	0.03422468245	0.3158337668	-0.4209920471	0.8016134204	-0.1976584107	0.05988305833	-0.2439338001	0.3814729877	0.5773148546	-0.9140074708	0.04138066307	-0.179567524	1.142714324	1.095541868	1.552658868	-0.6652904906	-0.03915139579	0.4169319036	-0.6787663759	0.5667906937	-1.189051118	1.087638836	0.08034448754	-1.278115695	0.5084792096	0.1206419255	-1.730700066	0.8272419895	-0.1096088978	-0.5572842348	-0.6286183702	-0.09834046773	-0.2745765578	-0.148598089	-0.2420638341	-0.4627827186	-0.6236684084	0.4858519338	-0.1616705964	0.2949255449	-0.9172522914	0.1498198637	-0.03060998168	-0.8231189912	0.7325648418
-0.8040551307	-0.2996891536	-0.1619076641	-0.3414378241	-0.07998133143	1.132171087	-0.4772420459	0.2622224982	0.206231573	-0.274269454	-0.585781666	-0.07047855705	0.6940044683	-0.1257922131	0.2556621491	0.3582744203	-2.292029388	-0.3244432061	0.6116554967	-0.2326348349	0.6259540538	0.1514225291	1.927891881	-0.5252185329	0.9848246392	0.506042612	0.04690385699	0.5765460822	-0.4496438286	-0.3802955638	1.043722745	0.7854809954	0.852753637	-2.439386856	0.8795323319	-0.0213149185	0.1409137853	2.199101062	0.1812539292	0.4979429528	0.4157651499	0.5930463851	-0.07679143462	-0.2020415007	0.3020541084	0.3955054052	-1.185926034	0.3048177035	-0.4960164047	0.319499738	0.8960553438	-0.4453766389	0.03486562736	0.6964476914	1.478273572	0.6305411857	0.03222763139	0.802115739	0.8475171976	0.4079889031	0.3137031055	0.1652336692	-1.011151069	-0.3829140224	-0.7898012242	-0.05885931095	0.592205054	0.9458822531	-0.5035265388	0.8229357019	0.2824515821	-0.3122069958	0.2348533977	-0.007501072116	-0.05131405168	0.2779645481	0.9981575279	0.21542977	-0.2844450027	-1.194958127	0.141062399	0.9401297686	-0.454892939	-0.3516247229	-0.4507158381	-0.09831348512	0.3160155259	-0.02960994952	1.00460343	0.138600129	-0.5053437367	0.3698040327	-0.268003972	0.1210644427	-0.2932326335	0.5995722989	-0.02026121502	0.6511792606	2.079912772	0.8388805747	0.272811015	0.5282526923	0.08878264085	0.3604817791	-0.1765933576	-0.2159355544	-0.4638000368	0.9120751453	-0.3253142296	-0.9967088993	0.1229969038	0.04228599822	0.9257999745	-0.2806999014	0.9808037574	0.2143574652	1.16930759	0.01493027095	0.8348465412	-0.138276742	0.9268721653	0.4240832004	0.9055267248	0.5085916415	0.2875466115	-0.9852313425	0.7265719396	-0.6264426967	0.5366688347	0.4670335559	-1.273578438	0.4320393448	-0.6232419512	0.6260944325	-0.244430203	0.1952302651	-0.1431292073	0.2875268666	0.0897509311	-0.2868053108	-0.6595759342	-0.3881158637	0.8587704821	-0.1666440206	1.099283454	0.2644788117	0.1541224998	0.5684529054	-0.7386291963	-0.3190435869	0.3464157562	1.040027662	-0.8693704962	-0.2007703142	-0.7966034435	1.308190452	-0.1963747035	-1.03727825	-0.8385537062	-1.462759163	-1.952543568	0.2221178086	-0.6666196323	-1.405998347	0.299862851	-0.9536187792	-0.599156984	-0.2986634351	0.1926886288	-1.369616003	1.060250018	0.5832315514	0.3144601577	0.2184294419	-0.627938401	0.5803508694	0.5148583256	-0.5693333396	0.7681238861
-1.297011382	-0.4746078204	0.3749108893	-0.5398887077	0.07819979441	1.414442066	0.2984302998	0.437572449	-0.2746202372	-0.6216788161	1.264997613	0.02747205593	0.6873577127	-0.9701238593	0.4929143947	0.1677902787	-2.546119917	-0.3852149121	0.4037143618	-0.4917479277	1.0460026	0.02629360364	1.951031858	-0.3191362175	-0.8267381346	0.6074160998	-0.5395884308	0.6795800961	-0.4116566915	-1.192358804	1.199217877	0.440843068	1.105130828	-1.935361124	1.576256224	0.06325543422	-0.3302674128	0.1134255845	0.0274554423	0.1398787338	2.943694688	0.4417238424	-0.1031059399	0.01343281176	0.005719853183	0.409783536	-1.404512916	0.01368128314	-0.5140278437	-0.06230455211	0.6475718813	0.2453019009	-0.2728701227	0.2035399988	1.448928561	0.8678040631	-0.06588518442	1.497816874	0.6998071646	-0.115995786	0.4492496975	-0.05047949273	-1.096660788	0.02323426452	0.5255127191	0.5873182084	-0.186709309	-0.4035872201	-0.240845168	-1.300314452	-0.4889752113	-0.4596982978	0.7095359027	-0.7545441974	-0.8474598051	0.3207056115	0.2282505197	-0.3006440737	0.4030582325	0.3687442829	-0.4078418126	0.934230086	-0.3468958802	-0.05371777304	-0.2233209934	1.273458173	0.7959794131	1.006308798	0.9813874272	-0.8456564536	-1.091637003	-0.257720265	-0.05147227956	0.5593335417	-0.5380573986	-1.105440514	-0.03979900163	0.5571192338	1.445645746	-0.5076306191	0.1088213925	1.29908105	0.9339742534	0.8556228757	0.5838920999	-0.4791499753	0.1094462068	1.14713886	0.01976374574	-0.3809597939	0.3463654414	0.09671277435	-0.3819608025	-0.1936285207	0.9550460189	1.638554333	-0.1047497298	0.2600619962	0.2055317306	-0.08956500222	1.015148526	0.18338725	0.7373050655	0.7294543384	0.05750340815	0.7574824179	-0.6451659677	-1.144884459	0.3022693804	0.1011383351	-1.824936373	0.00487581211	-1.325196388	0.7142441525	-0.6931902658	-0.6314198138	-0.5527280855	0.194113975	0.6635673217	-0.267936273	-0.613150408	0.9340978662	1.199593119	-1.168109058	1.726933942	-0.5000083843	0.9529986052	0.02201504911	-0.6139221149	-1.022802072	0.5124736912	-1.064760731	1.265489918	0.7145157803	-0.9997699616	0.6193370592	-0.2563218656	-0.6962980598	-0.1061016177	-1.687590764	-1.799999463	0.9074739789	-0.6035158647	-0.8935918783	-0.1368828042	-0.6265715341	-0.2696502061	-0.4738903261	-1.121648771	-1.152363873	-0.2575451062	0.4312998322	0.2358853737	0.4499909427	-0.4596615543	-0.04029342366	0.9685804266	-0.8733758215	1.371489274
-1.16443311	-0.4426829067	-0.5155341617	-0.5373033593	-0.06329081244	1.26742704	-0.4684752172	-0.09736244723	-0.3296237827	-0.9263469745	-0.3991193507	-0.09514456239	0.7927862261	-0.008578406732	0.2160829028	0.03169565855	-1.723663858	-0.5696411784	0.7573910884	-0.2236294104	1.224662587	-0.06692131181	1.402553624	-0.574189812	1.846168092	0.6329771588	-0.6561044965	0.544502131	-0.03145941005	-0.5479842216	0.7186418739	0.4655651065	0.7928428119	-2.097645813	1.477754848	-0.7491593352	1.250770661	1.900982875	-0.002920348987	0.3197824683	1.900944863	0.1494470467	-0.8212928737	-0.2385345457	0.3777355051	0.8606012906	-1.847172089	-0.3229143088	-0.08793005874	0.8356882107	0.6341363587	0.2006141454	-0.6227604196	-0.4696803119	1.109636775	0.6987889493	-0.4454553005	0.7340456377	-0.1868292374	-0.5036207222	1.080410107	-0.4540178116	-0.4770252063	-0.8198679348	-1.0383511	0.9929029599	-0.2232686186	1.458978968	-0.345226611	0.8907757736	-1.704634548	-0.281039127	-0.5022577586	-0.3444172996	-1.115256588	0.4747862139	1.525372988	0.5888415245	0.9110212177	-0.7963098441	0.01385545101	1.388225105	-0.6139645185	-0.3136576725	-1.243883356	-0.1911373776	0.7580721921	-0.8559122379	0.2741517628	0.8736647959	-1.077180726	0.7575796894	-0.2399206363	0.7754688177	-0.2138821366	0.9394371379	-0.3450297656	-0.3539281775	0.7856790837	-1.2167894	-0.364080031	1.360531666	2.232041276	0.8392646724	1.484206445	-0.7344440107	-0.3293419746	0.9500772798	-0.4266350737	-1.092932717	-0.09724562723	0.530270026	0.5375812096	-0.846905532	0.9158233006	-0.4385801576	0.2635428835	-0.03834015043	0.7096924198	1.036239338	1.223970492	0.1678289293	0.376814701	-0.7182831483	0.7960393079	-0.1824866955	0.7563713183	-1.065373445	0.108087236	1.029347581	-1.181065656	0.9064057369	0.4471877695	0.9500564866	-0.2030229763	0.3184925172	-1.033791298	-0.9890453686	0.6169705067	-0.8041327089	0.2682011611	-0.172272277	1.325030831	-0.6947507874	0.5815390095	-0.0526816597	0.3367830594	-0.5708655693	-0.6619849725	0.06814343949	0.5834504339	-0.2996297805	1.153008704	-0.6281904357	-0.3509046809	-0.08945671892	1.047659945	-1.204936108	0.3808607251	-1.523993794	-1.27674759	1.256319752	1.085073215	-0.9359491362	0.5486679889	-0.8443182292	-0.006383903739	-0.9835850671	-1.151342627	-0.4616174614	-0.1578805219	0.1456529178	-0.6152172557	0.3271409095	0.118387785	0.4372676517	-0.6536561003	-0.8476735822	1.857642268
-0.4734804006	-0.3859906552	0.07257083655	-0.08903643917	-0.4090919432	1.183566809	-0.0879116659	-0.001349808278	-0.4697958442	-0.7168250931	-0.02359018988	-0.09416416684	0.6692332329	-1.296993882	0.2418718451	-0.2673187471	-0.6902738835	-0.4859524966	0.3791460238	0.1750998553	0.9502504691	0.2721856661	1.721353798	-0.2384654147	-0.854641625	0.5320215037	-0.8006667084	-0.1202074933	0.6173956599	-0.4533752145	0.9177540039	0.140131011	1.031768764	-2.049067259	0.7385033221	-0.2026746431	-0.851744458	-0.2654055839	-0.05698808785	0.2116084096	0.465026427	-0.1875846239	-1.130855154	-1.006060878	0.2288572212	0.7625789854	-1.502981006	-0.7001232548	-0.4386543042	0.6466801444	0.5060489458	0.4623702733	0.3014051896	-0.3884299273	0.7036866982	0.617330877	-0.3350259048	0.5261654468	-0.6188779161	0.0188537267	1.075375256	-0.1741159777	0.390980841	-0.2028257621	1.896964877	1.252664812	-0.9291908662	-0.9217249724	0.1389902817	-1.009477298	-0.8974117824	-0.7137256834	0.7243283712	-0.6620048377	-0.2405548126	0.1718354788	-0.5649459874	0.6581819137	1.077413996	0.5695829531	0.1528023324	-0.0619449919	-0.3736143258	-0.4038526686	0.1551288069	1.511417094	0.08213239345	0.6889862904	-0.7695129454	2.004636724	-0.960093017	0.07027949293	-0.4853044163	-0.5471621781	0.338303574	0.4371943262	0.03835325812	0.3775204313	0.9127912833	-1.134415556	-0.3230899747	1.045392698	2.435900629	0.9318450196	1.764977742	-0.7504436811	0.6504776833	1.493401797	0.1334765365	-0.2181663843	-0.05385728859	0.08847955408	0.6109374403	-0.387030659	0.9472942635	-0.9868888027	-1.13986189	-0.2273814207	0.3682197377	0.04033087459	0.9520380746	0.2055875677	-0.119842098	-0.4407805762	1.03109241	0.6638922913	-0.9727855893	-0.9330294928	-0.1199019231	1.462502774	-1.065941201	-1.079166511	0.5242631558	0.6168240429	-1.089898256	0.02683497108	-1.10307622	-1.176214088	0.1931586003	-0.8571296087	0.7812698286	0.8794642538	1.108123141	-0.5987015679	0.5766524836	-0.5141247397	0.4583288516	-0.9212663997	-0.3663145091	-0.3729996327	0.5765762939	-0.08059623308	2.013739768	-0.03998445412	-0.5356566937	-0.5979287287	1.447842916	-1.941803311	0.4090697272	-0.5086839098	-1.171881214	1.623490315	1.591297903	-0.9263140546	-0.1672060359	-0.2672404638	0.4421867071	-1.244167055	-1.03850248	-0.4335061608	-0.3965797649	-0.3455412818	-1.15210026	1.428001677	-0.3718217391	0.7123709883	0.004041140132	-1.380832697	0.421302545
-0.8163673086	-0.7829893429	-0.347658964	-0.45043473	-0.08288917746	1.297499793	-0.4133263181	0.8414107588	-0.450945388	-0.4228985627	-0.08385366949	-0.09963068368	0.4707536263	0.9451105187	0.4412922174	0.1157555628	-1.188790301	-0.8438538456	-0.2656370867	-0.2188197594	1.207293513	0.6706678416	1.709583923	-0.08611752382	1.926786097	0.520371537	-0.932669073	0.3545095307	0.6215698556	-0.6382013524	0.680231867	0.5177363759	0.9493288601	-1.680685822	0.5603500008	-0.2076986048	1.567816215	-0.8547733643	0.3973156579	-0.3766750488	1.28818686	0.2675697753	-0.6164575507	-0.5649290865	-0.2830286574	0.5149126146	-1.139046727	-0.2717230168	-0.6306621362	0.5274360013	0.2140921078	0.6903370025	0.1101939583	0.004033982389	1.497276063	0.697457393	0.0247540986	0.4744042061	-0.609855391	0.4215547815	1.09814835	-0.5792526318	-1.197074378	-0.3213752857	-0.08733917866	0.1613245117	0.2076294598	0.5839075437	-0.7403970983	1.03900774	-0.5417936211	-0.06186570371	-0.4220266277	-0.6322704353	-0.06909149747	0.1128637321	0.6292757588	-0.3413783377	0.4920819158	0.5248507777	0.4018749488	-0.7413650029	-0.1116453633	0.04635842648	-0.9976027611	-0.2547391465	-0.2246187261	-0.3466657392	0.2548513016	0.09444795297	-0.8580909088	0.409499555	-1.504695782	-0.2423250964	0.3264414781	0.5038185699	-0.006510649998	-0.767437334	1.240341358	-0.806156088	0.2490655397	0.9124307708	1.792727374	0.1898713534	0.7356740284	0.4318257445	0.276343572	1.799172231	1.05381067	-1.71986233	-0.8515655007	-0.306053582	0.3977528435	-1.132632457	1.421424458	-0.9657315015	-0.3216332395	0.02373006117	-0.04400965498	-0.7620716395	1.013748327	0.1659384084	0.2628700596	-0.6231547481	-0.05772904722	-0.7138578482	-0.5912356394	-0.3747039153	-0.02547044858	1.310952044	-0.3318833117	-1.24132192	-0.5812608188	0.9964441974	0.06567512339	-2.051570758	-0.9361414089	-0.3429138992	0.1034474572	-0.397180002	-0.1916710464	0.1496382579	-0.08045002978	0.6313304764	0.868723381	-1.015662713	1.420669392	-0.9413796549	-0.2013588412	-0.2942384407	0.7652257891	-0.0590352661	1.174856905	-0.3516840378	0.01979618393	-0.7438935749	0.1244808427	-1.543298852	0.1068966735	-0.8431232947	-0.9570143134	0.7755566589	-0.4186456988	0.1795805402	-0.8722924628	0.1848153517	-0.7963969702	-0.8812014483	0.5241775233	0.1489876698	0.3301765256	-1.4725044	-0.227643418	0.02032746579	-0.1157623827	0.4320261456	0.2993119838	-0.225109142	0.9024840105
-0.8627333727	-0.5573890331	-0.4145680618	-0.3724821771	-0.1585933476	1.222283856	-0.681498595	0.3448579653	-0.1107642133	-0.5078296764	-0.8550637428	-0.1358748537	0.4402751148	-0.8343057916	0.1697281988	0.129463675	-1.12748163	-0.2661293498	-0.2620474409	-0.05504330343	0.9774528853	0.5435107228	1.449345605	-0.2512766993	-0.6727832741	0.5591225085	-0.943022179	-0.1335909358	0.4397592588	-0.3518433845	0.7678256338	0.6881834609	0.857351443	-1.608963706	1.280420957	-0.3187156288	-0.7455632956	0.08271229555	0.01500216244	0.2182818631	0.1093125427	0.4986270681	-0.3999561017	-0.6091670304	0.3553633918	0.2846920872	-1.557046563	0.2863793221	-0.2081424305	0.6725619058	0.1567257539	0.4466071498	0.07316474866	0.4566638295	1.394743726	0.716323228	-0.1503644334	-0.3658557408	-0.4012488559	0.7569894103	0.2147916083	-0.347406063	0.8207384045	-0.003064854599	1.21367003	0.06433505525	-0.7925027866	-0.3529056967	1.357763165	-0.4307833717	0.8090283409	-0.6440027947	2.076932926	-0.2997103735	1.26800918	0.2613447645	-1.209730222	-0.2091258239	0.5797233063	0.5072736685	0.4652195787	1.460512219	0.4416105839	-0.5613314398	0.2932512172	0.1464829761	-0.003183832794	1.494032593	0.7148389897	0.8729332195	-0.797720572	0.1013788146	-0.9550231241	-0.7723070934	0.04893487028	0.4460437801	0.003131521899	0.6571186773	0.2657784476	-0.3611177845	0.01916020069	0.7532035765	1.488207953	-0.1450117168	0.3787922325	0.02019632383	0.8589754877	1.568336022	-0.5363271312	0.08712717786	-0.3480518706	-0.3025924901	0.5237852495	-0.02045197216	1.0329046	-0.5296780959	-1.121404732	-0.06725223781	-0.9888075146	0.3367495088	1.081434805	0.07878139408	-0.9002121653	0.6530558944	0.01798665966	-1.385303348	-1.02338041	-0.1201495529	0.5087924985	1.090955714	0.01679686957	-0.5499595527	-0.1806197539	0.9953125908	-1.110434171	-0.9644623119	-0.5648947926	-0.01678751926	-0.1947949751	-0.4384076567	-1.059942754	0.4904774224	-0.4968665869	0.20785762	1.166806265	0.206735329	0.1811468871	-0.7017555434	0.2069146662	0.6854938146	0.5792778331	-0.9358732913	1.023404634	-1.380866383	-0.2941764212	-0.4587336773	0.5414060991	-1.433878088	0.6361690733	0.2356024109	-1.398437019	1.73725802	1.221441437	1.412430577	-0.6167460421	-0.03384668917	-0.3492757763	-0.3258742398	1.309823056	-0.003603383341	0.6694547617	-0.02417555991	-0.3250738031	1.493118962	-0.4289610467	0.1636689479	-0.3165335306	-0.6694701648	0.1735500442
-0.282914373	-0.299436577	-0.9445100595	-0.1669145551	-0.2062984185	1.359027966	0.3332592031	0.184552338	-0.4164752552	-0.6730736444	0.0340842984	0.1440915498	0.5289110727	1.527606995	-0.08379775834	0.1189176913	-0.06165560655	-0.6567947219	-0.2309069923	0.1492565764	0.9438745595	0.7275243299	1.471481224	0.2449199021	0.2318695047	0.4332836018	-0.9763450979	-0.9733261976	0.6706123664	-0.4695237671	1.035136736	0.851734325	0.9562148725	-1.29974517	1.210253954	0.09781371618	1.299189881	-1.109897085	0.05036100309	-0.01313871472	-0.5851131225	0.532968606	-0.5251498103	-0.6155022074	0.249888341	1.420114717	-1.436989401	0.4216774281	-0.4521181214	0.2377896666	-0.1630973528	-0.2978322526	0.7535295514	0.8284513112	1.068759019	0.7141276349	-0.2373931654	-0.2729319677	-0.1277926132	1.041251089	0.8119979675	-0.5750654552	-0.7262389242	-0.7260577223	0.2955885308	0.4010351202	-0.2373985508	-1.690987292	-0.3453256254	0.04893484341	1.227559763	0.356548453	-0.7359368926	-0.460077952	-0.7289239929	-0.174870176	0.1307520952	-1.448693159	0.9336053896	0.8510409927	0.7833323072	-0.1686841458	-0.7728564129	-0.2553928743	-0.9884301538	-0.5441280104	-0.4169163611	-1.588536739	0.06885803963	-0.7151532846	-0.3283979209	0.3956324586	-1.453636482	0.6736504303	0.1082191151	0.2641974733	0.5655437278	0.4568212443	0.7553887772	-1.316452926	-0.0499110014	0.8004329542	2.227052201	0.2974789882	0.7550882043	-0.701691918	0.9006986919	1.203203149	0.9516668176	-1.66852346	-0.4222486362	-0.9486293698	0.7795022939	-0.6346193456	1.139870705	-0.4869242488	-1.38300961	0.3322091346	-1.160688932	0.6075076626	0.4892267787	0.4993707415	0.2343239057	-0.3847865657	0.5286823797	-0.6181512108	-1.602127165	0.3959659154	1.216074993	1.927940781	-0.4186213085	-0.5381033135	0.2635537808	1.37967288	0.3018459165	0.7287347016	-0.7775107575	0.790200587	-1.191404603	-0.7791001965	-0.1968000511	0.6173962453	0.1560508153	-0.04277436427	0.1240453796	0.7267360669	0.4553894355	-0.8083580017	0.510849671	0.1948090189	0.4654208446	-0.5292229707	2.091817629	0.1868015336	-0.2306163755	-1.81300534	1.466145266	-0.9494011588	-0.6906560567	0.7227867798	-0.6155868291	2.293384883	0.4975783026	-0.3442138219	-1.509350384	0.4498439874	-0.154642503	-0.6266659834	1.544256223	1.217520179	-0.2556967533	-0.8293826145	-0.453247359	0.9093866844	0.4380779714	-0.6744633729	0.3686777936	-0.7965698663	0.08239808488
-0.6661580722	-0.8631476369	-0.5967126506	-0.5684099487	0.2534155971	1.577286288	-0.9799484974	1.312434562	-0.6290996093	-1.324291898	-1.211578715	-0.223289972	0.2261130756	-0.8150030791	1.193713292	0.32193369	-1.079479341	-0.8087420438	-0.01824362339	-0.1714550346	1.453546771	0.1500648928	1.488960229	0.08728576538	-0.496089343	0.3762083268	-1.164298753	-0.03777980613	0.8244412103	-0.8188058456	0.4839599202	1.121090741	1.003305428	-1.346553873	0.8188873134	-0.9668104955	-0.4634011291	1.162145056	0.0610702557	0.4218774852	0.9664026132	0.6898438861	-0.8587630394	-0.842738841	0.5177578309	0.7725344089	-0.9880650641	0.2367573923	-0.3004088787	1.441190416	0.6152395218	0.6830167049	-0.1442405681	0.5976871491	0.4471672856	0.7120153156	-0.5603290381	-0.2529827652	0.4698605565	1.229849575	-0.1248300574	0.7036690394	1.888362182	0.1701708803	-1.010743029	0.3301833022	-0.8827392612	-0.3287975716	0.1512229974	-1.355145864	1.075061653	0.3414259922	1.099655324	-0.4821193478	0.4225570888	0.3265370475	0.06508282889	0.5019949152	1.375841586	0.3050831922	0.5298774374	-0.1060442371	-0.6896959416	0.275048024	0.3515864831	-0.6443771646	0.6843268011	-1.421291796	-0.3906918111	-0.7363052283	-0.09317110241	0.8538186169	-1.698343793	-0.1719041735	0.8967779892	0.129019145	0.06039779248	-1.705273122	0.8555366578	-0.2451926868	0.2110492485	1.243650743	2.096035467	1.452204245	0.7813192872	0.4587114408	0.1566228714	1.401367418	0.3866430122	-0.2522929676	-0.2274931135	-0.769165192	0.4365814213	-0.5347582017	0.6116132782	-1.059985733	-0.07874176796	-0.6813540127	-0.4623540303	0.01999085141	-0.009268418922	0.02987880528	-0.09109110541	1.728303581	-0.2274985958	-0.8878194191	-0.5172929028	0.4646536772	0.9764609038	0.6488581809	-0.5338659301	0.2186885274	-0.05423369176	1.256138821	-0.375153732	-1.441526495	-1.453591625	-0.7739034587	-0.9814555793	0.2859029288	-1.867198845	1.047617071	0.003488308364	1.497478952	1.480324366	-0.4818229944	0.8002027395	-0.1580752028	-1.324610334	-1.15180822	1.020394695	1.868697008	-0.7558879788	-1.079198757	0.5811056365	-0.09068819511	0.7647221741	0.002436357538	-0.3480171394	-0.8881481139	-0.5336858123	1.015724876	1.437814146	0.1462992804	-1.201761367	0.1790638667	-0.9729950399	-1.338482767	0.9999365851	0.9742434385	1.219008303	0.1373939854	0.4551277127	0.9013949638	0.8288985072	-0.7605691453	-0.04473272652	-0.8690774855	1.007283064
-0.2588302984	-0.806378865	-1.719136972	-0.4726157761	-0.9591785592	0.2120353103	-2.716733524	-2.550287791	-1.316206147	-1.902141588	2.016377556	-1.149807012	-1.451863807	1.565779061	-0.2218346261	0.3747095624	-0.8240421434	-0.7635340054	-0.8628733547	0.02512860666	1.672214629	0.4875960922	-0.1097188394	-0.2916301157	-0.1286150819	0.04520954211	-0.5326700653	-1.231019535	0.3993795434	0.4657481478	0.03812788048	-0.5366944131	1.152153962	-0.9130886046	0.5687640695	-1.3397479	0.1475166136	-0.135561711	0.07301940354	-2.023549981	-1.360446893	0.96549114	0.2914180017	-0.2610535102	2.203220158	0.1504835882	-2.416519947	0.6697691616	-1.710983509	1.568917711	0.5978881672	-0.6828871182	-1.452368519	0.7780668385	0.6394338118	-0.2218416089	-0.8535910512	-1.768466538	0.9289828477	1.451149975	-0.4571094841	0.4470226477	0.7994356966	1.299294721	1.581519283	0.4112402792	-0.8891547529	-0.06254609164	2.013888284	0.7966440145	0.06930030308	0.139415616	0.6546439893	-0.2924657603	0.2341888349	0.07329320935	2.157372133	2.376041318	1.527575072	1.022036372	1.605383779	2.188181862	0.5742907826	-1.047065385	-1.051480385	-1.082653928	-0.1290200977	-0.3916225271	0.6761316888	3.891041743	0.4702861852	-0.3475324251	-1.708107744	-1.888447653	-0.2293360184	-0.9653463775	0.1045286544	-1.234103033	1.560470071	3.152164732	0.4697318249	1.387539316	1.127678324	1.088480038	1.058761589	2.742302402	-0.2930430739	0.99824056	-0.2654921076	5.390419919	-0.6635267211	-0.3177020986	0.07254061262	0.06560141389	0.7620327863	0.3886659972	6.245878318	0.0409296869	-0.6790758872	-1.201754995	1.580429239	0.9632047913	-0.331819286	1.781358548	0.3319530004	2.605957474	-3.235751874	1.235164385	1.219327473	1.918712381	1.485264525	2.622963635	-1.408135676	1.89439813	2.322866925	1.998332199	1.853851296	0.8690825004	1.03736902	0.3642422973	3.402151365	1.388938698	1.221824439	0.2369696816	4.225064074	1.355865829	0.5021935325	-0.6947389891	-0.06445751448	0.7623791898	0.5793256726	0.7492466755	-3.373718315	2.848875006	1.743123329	-0.6159948356	0.03943337028	0.310122341	-1.106105196	0.8828943319	-1.365172456	1.868363588	1.566506286	-3.10080125	1.334576502	0.7053674685	2.073981951	-1.303423124	-2.860675242	2.655021951	0.422498273	0.1164188759	3.341995502	-1.705423598	-1.892758994	-1.916707811	2.497858884	-0.885760758	3.194800679
